Term                                                                                                 	Code           	Retired
Late pregnancy vomiting - not delivered                                                              	199033000      	No     
Late vomiting of pregnancy                                                                           	38331001       	No     
Lewis isoimmunization in pregnancy                                                                   	237304000      	No     
Lightening of fetus                                                                                  	80228000       	No     
Linea nigra                                                                                          	90751002       	No     
Liver disorder in pregnancy                                                                          	15230009       	No     
Liver disorder in pregnancy - delivered                                                              	199117000      	No     
Liver disorder in pregnancy - not delivered                                                          	199118005      	No     
Long umbilical cord                                                                                  	237261008      	No     
Low lying placenta                                                                                   	445122007      	No     
Low risk pregnancy                                                                                   	237239003      	No     
Major abnormality of bony pelvis                                                                     	40096002       	No     
Malnutrition in pregnancy                                                                            	199741009      	No     
Malposition and malpresentation of fetus                                                             	270498000      	No     
Malpresentation of fetus                                                                             	80002007       	No     
Malpresentation other than breech, successfully converted to cephalic presentation                   	67802002       	No     
Marginal insertion of umbilical cord                                                                 	51519001       	No     
Marginal placenta previa with intrapartum hemorrhage                                                 	87814002       	No     
Marginal placental hemorrhage                                                                        	237277009      	No     
Maternal AND/OR fetal condition affecting labor AND/OR delivery                                      	106007006      	No     
Maternal care for (suspected) damage to fetus from alcohol                                           	199551008      	No     
Maternal care for central nervous system malformation in fetus                                       	312653006      	No     
Maternal care for chromosomal abnormality in fetus                                                   	312656003      	No     
Maternal care for compound presentation                                                              	200469007      	No     
Maternal care for damage to fetus from maternal rubella                                              	312657007      	No     
Maternal care for diminished fetal movements                                                         	200473005      	No     
Maternal care for fetal acidosis during pregnancy                                                    	312990005      	No     
Maternal care for fetal bradycardia during pregnancy                                                 	312977003      	No     
Maternal care for fetal decelerations during pregnancy                                               	312988009      	No     
Maternal care for fetal hypoxia                                                                      	199598000      	No     
Maternal care for fetal tachycardia during pregnancy                                                 	312989001      	No     
Maternal care for fetus                                                                              	200468004      	No     
Maternal care for hydrops fetalis                                                                    	200471007      	No     
Maternal care for poor fetal growth                                                                  	200474004      	No     
Maternal care for suspected central nervous system malformation in fetus                             	312652001      	No     
Maternal care for suspected chromosomal abnormality in fetus                                         	312654000      	No     
Maternal care for viable fetus in abdominal pregnancy                                                	200472000      	No     
Maternal condition during puerperium                                                                 	249197004      	No     
Maternal distress                                                                                    	87383005       	No     
Maternal distress - delivered                                                                        	200099005      	No     
Maternal distress - delivered with postnatal problem                                                 	200100002      	No     
Maternal distress with antenatal problem                                                             	200101003      	No     
Maternal distress with postnatal problem                                                             	200102005      	No     
Maternal drug exposure                                                                               	95606005       	No     
Maternal drug use                                                                                    	95607001       	No     
Maternal dystocia                                                                                    	79748007       	No     
Maternal hypotension syndrome                                                                        	88887003       	No     
Maternal hypotension syndrome - delivered                                                            	200111005      	No     
Maternal hypotension syndrome - delivered with postnatal problem                                     	200112003      	No     
Maternal hypotension syndrome with antenatal problem                                                 	200113008      	No     
Maternal hypotension syndrome with postnatal problem                                                 	200114002      	No     
Maternal obesity complicating pregnancy, childbirth and the puerperium, antepartum                   	171000119107   	No     
Maternal obesity syndrome                                                                            	44772007       	No     
Maternal pyrexia during labor                                                                        	37141005       	No     
Maternal pyrexia in labor                                                                            	267340006      	No     
Maternal rubella during pregnancy - baby delivered                                                   	199192005      	No     
Maternal rubella during pregnancy - baby not yet delivered                                           	199194006      	No     
Maternofetal transfusion                                                                             	237298009      	No     
Mature abnormal placenta                                                                             	78789000       	No     
McClintock's sign                                                                                    	36144008       	No     
Meconium in amniotic fluid affecting management of mother                                            	20845005       	No     
Melasma gravidarum                                                                                   	111208003      	No     
Membrane rupture with delivery delay                                                                 	288207006      	No     
Membranous pregnancy                                                                                 	198624007      	No     
Mentum presentation of fetus                                                                         	79255005       	No     
Mesenteric pregnancy                                                                                 	198626009      	No     
Mesometric pregnancy                                                                                 	60000008       	No     
Midpelvic contraction                                                                                	237257002      	No     
Mild hyperemesis gravidarum                                                                          	19569008       	No     
Mild hyperemesis-delivered                                                                           	199022003      	No     
Mild hyperemesis-not delivered                                                                       	199023008      	No     
Mild uterine contractions                                                                            	289715004      	No     
Mixed accidental hemorrhage                                                                          	237275001      	No     
Mixed feto-pelvic disproportion                                                                      	199416003      	No     
Mixed feto-pelvic disproportion - delivered                                                          	199418002      	No     
Mixed feto-pelvic disproportion with antenatal problem                                               	199419005      	No     
Moderate hyperemesis gravidarum                                                                      	129597002      	No     
Moderate uterine contractions                                                                        	289716003      	No     
Molar pregnancy                                                                                      	44782008       	No     
Monochorionic diamniotic twin pregnancy                                                              	459168005      	No     
Monochorionic diamniotic twin pregnancy with dissimilar amniotic fluid volumes                       	459170001      	No     
Monochorionic diamniotic twin pregnancy with similar amniotic fluid volumes                          	459169002      	No     
Monochorionic monoamniotic twin pregnancy                                                            	459171002      	No     
Monochorionic twin pregnancy                                                                         	459167000      	No     
Morbidly adherent placenta                                                                           	237296008      	No     
Morning sickness                                                                                     	51885006       	No     
Multigravida                                                                                         	102876002      	No     
Multigravida of advanced maternal age                                                                	443460007      	No     
Multiparous                                                                                          	28079008       	No     
Multiple gestation with one OR more fetal malpresentations                                           	80224003       	No     
Multiple pregnancy                                                                                   	16356006       	No     
Multiple pregnancy with malpresentation                                                              	199378009      	No     
Multiple pregnancy with malpresentation - delivered                                                  	199380003      	No     
Multiple pregnancy with malpresentation with antenatal problem                                       	199381004      	No     
Multiple pregnancy with one fetal loss                                                               	428511009      	No     
Mural pregnancy                                                                                      	69532007       	No     
Necrosis of liver of pregnancy                                                                       	91162000       	No     
Necrosis of placenta                                                                                 	95608006       	No     
Niggling uterine contractions                                                                        	289712001      	No     
Nine previous induced terminations of pregnancy                                                      	57197002       	No     
No previous induced termination of pregnancy                                                         	44638009       	No     
Non-immune hydrops fetalis                                                                           	276509008      	No     
Non-tender scar of gravid uterus                                                                     	289698009      	No     
Non-viable pregnancy                                                                                 	237242009      	No     
Normal delivery but ante- or post- natal conditions present                                          	199314001      	No     
Normal placental secretion of chorionic gonadotropin                                                 	102881006      	No     
Normal position of gravid uterus                                                                     	289693000      	No     
Normal pregnancy                                                                                     	72892002       	No     
Normal retraction of upper segment                                                                   	289746000      	No     
Normal uterine contraction wave                                                                      	18122002       	No     
Nulliparous                                                                                          	102877006      	No     
Number of births at term                                                                             	440425000      	No     
Number of ectopic pregnancies                                                                        	440537001      	No     
Number of fetal deaths                                                                               	246210006      	No     
Number of live deliveries                                                                            	248991006      	No     
Number of miscarriages                                                                               	248989003      	No     
Number of miscarriages or induced terminations of pregnancy                                          	252113007      	No     
Number of preterm births                                                                             	440013005      	No     
Number of previous pregnancies                                                                       	246211005      	No     
Number of stillbirths                                                                                	252112002      	No     
O/E - fundal size = dates                                                                            	163510007      	No     
O/E - fundus = term size                                                                             	163509002      	No     
O/E - fundus 12-16 week size                                                                         	163499007      	No     
O/E - fundus 28-32 week size                                                                         	163504007      	No     
O/E - fundus 34-36 week size                                                                         	163506009      	No     
O/E - oblique lie                                                                                    	163515002      	No     
O/E - transverse lie                                                                                 	163516001      	No     
Oblique lie                                                                                          	63750008       	No     
Oblique lie - delivered                                                                              	199358001      	No     
Oblique lie breech in left iliac fossa                                                               	289358002      	No     
Oblique lie breech in right iliac fossa                                                              	289357007      	No     
Oblique lie head in left iliac fossa                                                                 	289356003      	No     
Oblique lie head in right iliac fossa                                                                	289355004      	No     
Oblique lie with antenatal problem                                                                   	199359009      	No     
Oblique lie, breech in iliac fossa                                                                   	249065002      	No     
Oblique lie, head in iliac fossa                                                                     	249064003      	No     
Obstetric air pulmonary embolism                                                                     	200286003      	No     
Obstetric air pulmonary embolism - delivered                                                         	200288002      	No     
Obstetric air pulmonary embolism - delivered with postnatal complication                             	200289005      	No     
Obstetric air pulmonary embolism with antenatal complication                                         	200290001      	No     
Obstetric air pulmonary embolism with postnatal complication                                         	200291002      	No     
Obstetric disorder of uterus                                                                         	280732008      	No     
Obstetric inversion of uterus - delivered with postnatal problem                                     	199969006      	No     
Obstetric inversion of uterus with postnatal problem                                                 	199970007      	No     
Obstetric problem affecting fetus                                                                    	273982004      	No     
Obstetric shock - delivered                                                                          	200105007      	No     
Obstetric shock - delivered with postnatal problem                                                   	200106008      	No     
Obstetric shock with antenatal problem                                                               	200107004      	No     
Obstetric shock with postnatal problem                                                               	200108009      	No     
Obstetrical air embolism                                                                             	15400003       	No     
Obstetrical pyemic AND/OR septic embolism                                                            	52700006       	No     
Obstruction by abnormal pelvic soft tissues                                                          	66294006       	No     
Obstruction by bony pelvis                                                                           	77563000       	No     
Obstruction caused by position of fetus at onset of labor                                            	20625004       	No     
Oligohydramnios                                                                                      	59566000       	No     
Oligohydramnios - delivered                                                                          	199653002      	No     
Oligohydramnios sequence                                                                             	41962002       	No     
Oligohydramnios with antenatal problem                                                               	199654008      	No     
Oligohydramnios without rupture of membranes                                                         	54213000       	No     
One previous induced termination of pregnancy                                                        	38835003       	No     
Osiander's sign                                                                                      	61881000       	No     
Outlet contraction of pelvis                                                                         	69217004       	No     
Outlet pelvic contraction - delivered                                                                	199413006      	No     
Outlet pelvic contraction with antenatal problem                                                     	199414000      	No     
Ovarian pregnancy                                                                                    	9899009        	No     
Painful uterine contractions                                                                         	289732000      	No     
Painless uterine contractions                                                                        	289731007      	No     
Para 5                                                                                               	13868004       	No     
Para 6                                                                                               	26886008       	No     
Para 7                                                                                               	26611006       	No     
Parent craft classes                                                                                 	169632002      	No     
Parent craft classes offered                                                                         	169633007      	No     
Parent craft -individual class                                                                       	169637008      	No     
Parity                                                                                               	364325004      	No     
Parity finding                                                                                       	118212000      	No     
Parity nine                                                                                          	81514003       	No     
Partial hydatidiform mole                                                                            	237250000      	No     
Partial placenta previa with intrapartum hemorrhage                                                  	27388005       	No     
Parturient hemorrhage associated with hyperfibrinolysis                                              	34327003       	No     
Parturient hemorrhage associated with hypofibrinogenemia                                             	76771005       	No     
Pelvic disproportion                                                                                 	275426009      	No     
Pelvic dystocia AND/OR uterine disorder                                                              	106010004      	No     
Perinatal period                                                                                     	373663005      	No     
Peripheral neuritis in pregnancy                                                                     	17787002       	No     
Peripheral neuritis in pregnancy - delivered                                                         	199093003      	No     
Peripheral neuritis in pregnancy - not delivered                                                     	199095005      	No     
Peripheral neuritis in pregnancy with postnatal complication                                         	199096006      	No     
Persistent hymen affecting pregnancy                                                                 	60755004       	No     
Persistent occipitoposterior position                                                                	70068004       	No     
Piskacek's sign                                                                                      	70425008       	No     
Placenta accreta                                                                                     	70129008       	No     
Placenta accreta without hemorrhage                                                                  	33058001       	No     
Placenta adherent to previous uterine scar                                                           	237297004      	No     
Placenta circumvallata                                                                               	2437000        	No     
Placenta cirsoides                                                                                   	35258005       	No     
Placenta edematous                                                                                   	56425003       	No     
Placenta extrachorales                                                                               	19258009       	No     
Placenta fatty deposits                                                                              	289273003      	No     
Placenta fenestrata                                                                                  	85076009       	No     
Placenta gritty                                                                                      	249173008      	No     
Placenta incomplete                                                                                  	169958000      	No     
Placenta increta                                                                                     	11763009       	No     
Placenta infarcted                                                                                   	271403007      	No     
Placenta infected                                                                                    	289272008      	No     
Placenta marginalis                                                                                  	91153002       	No     
Placenta membranacea                                                                                 	76380008       	No     
Placenta multipartita                                                                                	9864005        	No     
Placenta normal O/E                                                                                  	169954003      	No     
Placenta normal size                                                                                 	289265007      	No     
Placenta of multiple birth higher than twin                                                          	65483000       	No     
Placenta pale                                                                                        	289277002      	No     
Placenta percreta                                                                                    	25585008       	No     
Placenta previa                                                                                      	36813001       	No     
Placenta previa centralis                                                                            	15663008       	No     
Placenta previa found before labor AND delivery by cesarean section without hemorrhage               	48888007       	No     
Placenta previa marginalis                                                                           	62531004       	No     
Placenta previa partialis                                                                            	24095001       	No     
Placenta previa with hemorrhage                                                                      	198903000      	No     
Placenta previa with hemorrhage - delivered                                                          	198905007      	No     
Placenta previa with hemorrhage - not delivered                                                      	198906008      	No     
Placenta previa without hemorrhage                                                                   	7792000        	No     
Placenta previa without hemorrhage - delivered                                                       	198899007      	No     
Placenta previa without hemorrhage - not delivered                                                   	198900002      	No     
Placenta reflexa                                                                                     	19117007       	No     
Placenta spuria                                                                                      	83741001       	No     
Placenta succenturiata                                                                               	82664003       	No     
Placenta tripartita                                                                                  	4174008        	No     
Placenta unhealthy                                                                                   	289280001      	No     
Placental abruption                                                                                  	415105001      	No     
Placental abruption - delivered                                                                      	198910006      	No     
Placental abruption - not delivered                                                                  	198911005      	No     
Placental aromatase deficiency                                                                       	425708006      	No     
Placental condition affecting management of mother                                                   	111447004      	No     
Placental finding                                                                                    	169952004      	No     
Placental hemangioma syndrome                                                                        	129600001      	No     
Placental infarct                                                                                    	268585006      	No     
Placental infarct affecting management of mother                                                     	77285007       	No     
Placental insufficiency                                                                              	237292005      	No     
Placental polyp                                                                                      	51195001       	No     
Placental polyp - delivered with postnatal complication                                              	200351002      	No     
Placental polyp with postnatal complication                                                          	200352009      	No     
Placental site trophoblastic tumor                                                                   	237252008      	No     
Placental sulfatase deficiency                                                                       	3944006        	No     
Placental transfusion syndromes                                                                      	199625002      	No     
Placentitis                                                                                          	39249009       	No     
Polyhydramnios                                                                                       	86203003       	No     
Polyhydramnios - delivered                                                                           	199646006      	No     
Polyhydramnios with antenatal problem                                                                	199647002      	No     
Polyp of cervix affecting pregnancy                                                                  	58881007       	No     
Poor fetal growth affecting management                                                               	397949005      	No     
Poor retraction of upper segment                                                                     	289744002      	No     
Postmature abnormal placenta                                                                         	8076000        	No     
Postnatal data                                                                                       	169786001      	No     
Postpartum afibrinogenemia with hemorrhage                                                           	111452009      	No     
Postpartum coagulation defect with hemorrhage                                                        	49177006       	No     
Postpartum coagulation defects                                                                       	267272006      	No     
Postpartum coagulation defects - delivered with postnatal problem                                    	200030007      	No     
Postpartum coagulation defects with postnatal problem                                                	200031006      	No     
Postpartum fibrinolysis with hemorrhage                                                              	62410004       	No     
Postpartum health behavior                                                                           	423991001      	No     
Postpartum hemorrhage                                                                                	47821001       	No     
Post-term pregnancy                                                                                  	90968009       	No     
Post-term pregnancy - delivered                                                                      	199063009      	No     
Post-term pregnancy - not delivered                                                                  	199064003      	No     
Precocious pregnancy                                                                                 	14418008       	No     
Pregnancy and infectious disease                                                                     	274117006      	No     
Pregnancy eruption                                                                                   	239101008      	No     
Pregnancy induced edema                                                                              	698632006      	No     
Pregnancy observable                                                                                 	364320009      	No     
Pregnancy on intrauterine device                                                                     	102873005      	No     
Pregnancy on oral contraceptive                                                                      	102872000      	No     
Pregnancy prolonged - 41 weeks                                                                       	310592002      	No     
Pregnancy prolonged - 42 weeks                                                                       	310594001      	No     
Pregnancy with isoimmunization                                                                       	237300009      	No     
Pregnancy-induced edema and proteinuria without hypertension                                         	199139003      	No     
Pregnancy-related exacerbation of dermatosis                                                         	403528000      	No     
Pregnant - blood test confirms                                                                       	169561007      	No     
Pregnant - on abdominal palpation                                                                    	169564004      	No     
Pregnant - on history                                                                                	169563005      	No     
Pregnant - planned                                                                                   	169565003      	No     
Pregnant - urine test confirms                                                                       	169560008      	No     
Pregnant - V.E. confirms                                                                             	169562000      	No     
Pregnant uterus displaced laterally                                                                  	249017003      	No     
Prem rupture of membranes onset of labor after 24 hours                                              	199662000      	No     
Prem rupture of membranes onset of labor within 24 hours                                             	199660008      	No     
Premature abnormal placenta                                                                          	4910006        	No     
Premature rupture of membranes                                                                       	44223004       	No     
Premature rupture of membranes - delivered                                                           	199658006      	No     
Premature rupture of membranes with antenatal problem                                                	199659003      	No     
Premature rupture of membranes, labor delayed by therapy                                             	199661007      	No     
Premature separation of placenta with coagulation defect                                             	198912003      	No     
Premature uterine contraction                                                                        	289733005      	No     
Prenatal health behavior                                                                             	405084006      	No     
Presentation of pregnancy                                                                            	248985009      	No     
Presentation of prolapsed arm of fetus                                                               	9780006        	No     
Presenting part ballottable                                                                          	289349009      	No     
Presenting part not ballottable                                                                      	289354000      	No     
Preterm premature rupture of membranes                                                               	312974005      	No     
Preterm rupture of membranes                                                                         	237266003      	No     
Previous operation to cervix affecting pregnancy                                                     	19866007       	No     
Previous pregnancies 9                                                                               	17618008       	No     
Previous pregnancies more than 10                                                                    	6867004        	No     
Previous surgery to perineum AND/OR vulva affecting pregnancy                                        	80818002       	No     
Previous surgery to vagina affecting pregnancy                                                       	76871004       	No     
Primary hypotonic uterine dysfunction                                                                	387696001      	No     
Primary uterine inertia                                                                              	387699008      	No     
Primary uterine inertia - delivered                                                                  	199819004      	No     
Primary uterine inertia with antenatal problem                                                       	199821009      	No     
Prolapse of anterior lip of cervix obstructing labor                                                 	19729005       	No     
Prolapse of gravid uterus                                                                            	54844002       	No     
Prolapsed arm - delivered                                                                            	199384007      	No     
Prolapsed arm with antenatal problem                                                                 	199385008      	No     
Prolonged artificial rupture of membranes                                                            	199670005      	No     
Prolonged artificial rupture of membranes - delivered                                                	199672002      	No     
Prolonged artificial rupture of membranes with antenatal problem                                     	199673007      	No     
Prolonged first stage - delivered                                                                    	199847000      	No     
Prolonged first stage of labor                                                                       	33627001       	No     
Prolonged first stage with antenatal problem                                                         	199848005      	No     
Prolonged labor                                                                                      	53443007       	No     
Prolonged latent phase of labor                                                                      	387700009      	No     
Prolonged premature rupture of membranes                                                             	237267007      	No     
Prolonged rupture of membranes                                                                       	12729009       	No     
Prolonged second stage - delivered                                                                   	199857004      	No     
Prolonged second stage of labor                                                                      	77259008       	No     
Prolonged second stage with antenatal problem                                                        	199858009      	No     
Prolonged spontaneous rupture of membranes                                                           	267262008      	No     
Prurigo of pregnancy                                                                                 	239103006      	No     
Pruritic folliculitis of pregnancy                                                                   	239104000      	No     
Pruritic urticarial papules and plaques of pregnancy                                                 	88697005       	No     
Pruritus of pregnancy                                                                                	239102001      	No     
Quadruplet pregnancy                                                                                 	60810003       	No     
Quadruplet pregnancy with antenatal problem                                                          	199326006      	No     
Quantity of pregnancy                                                                                	364323006      	No     
Quickening of fetus                                                                                  	11337002       	No     
Quintuplet pregnancy                                                                                 	80997009       	No     
Ragged placenta                                                                                      	310650002      	No     
Reason for termination of pregnancy                                                                  	310506006      	No     
Rectocele affecting obstetric care                                                                   	237205002      	No     
Rectocele affecting pregnancy                                                                        	26828006       	No     
Rectocele complicating antenatal care - baby not yet delivered                                       	237201006      	No     
Rectocele in pregnancy, childbirth and the puerperium                                                	237208000      	No     
Reduced uterine contraction                                                                          	289711008      	No     
Regular uterine contractions                                                                         	289708007      	No     
Residual trophoblastic disease                                                                       	445149007      	No     
Retained fetal tissue                                                                                	21737000       	No     
Retained membrane                                                                                    	276479009      	No     
Retained membrane without hemorrhage                                                                 	275427000      	No     
Retained placenta                                                                                    	109894007      	No     
Retained placenta and membranes                                                                      	237294006      	No     
Retained placenta due to morbidly adherent placenta                                                  	699949009      	No     
Retained placenta or membranes with no hemorrhage                                                    	267273001      	No     
Retained placenta with no hemorrhage with postnatal problem                                          	200038000      	No     
Retained placenta, without hemorrhage                                                                	111453004      	No     
Retained placental fragment                                                                          	109895008      	No     
Retained portion of placenta or membranes with no hemorrhage                                         	200040005      	No     
Retained portions of placenta AND/OR membranes without hemorrhage                                    	111454005      	No     
Retained products after miscarriage                                                                  	275425008      	No     
Retained products of conception                                                                      	371374003      	No     
Retained products of conception following induced termination of pregnancy                           	609443003      	No     
Retained products of conception not following miscarriage or termination of pregnancy                	111424000      	No     
Retained products of conception, following delivery with hemorrhage                                  	44216000       	No     
Retained products with no hemorrhage with postnatal problem                                          	200043007      	No     
Retained secundines                                                                                  	371375002      	No     
Retraction ring dystocia                                                                             	79414005       	No     
Retroverted gravid uterus                                                                            	57576007       	No     
Retroverted incarcerated gravid uterus                                                               	199466009      	No     
Retroverted incarcerated gravid uterus - delivered                                                   	199468005      	No     
Retroverted incarcerated gravid uterus - delivered with postnatal complication                       	199469002      	No     
Retroverted incarcerated gravid uterus with antenatal problem                                        	199470001      	No     
Retroverted incarcerated gravid uterus with postnatal complication                                   	199471002      	No     
Revealed accidental hemorrhage                                                                       	237273008      	No     
Rhesus isoimmunization - delivered                                                                   	199582007      	No     
Rhesus isoimmunization affecting pregnancy                                                           	44795003       	No     
Rhesus isoimmunization with antenatal problem                                                        	199583002      	No     
Rigid cervix uteri affecting pregnancy                                                               	76037007       	No     
Rigid pelvic floor affecting pregnancy                                                               	83243004       	No     
Rigid perineum affecting pregnancy                                                                   	45759004       	No     
Rounded pregnant abdomen                                                                             	289687008      	No     
Rubella in pregnancy                                                                                 	274119009      	No     
Rubella screening offered                                                                            	169692004      	No     
Rubella screening status                                                                             	243829001      	No     
Rubella screening wanted                                                                             	169694003      	No     
Rubella status not known                                                                             	169696001      	No     
Rupture of gravid uterus                                                                             	15504009       	No     
Rupture of uterus before labor - delivered                                                           	199960005      	No     
Rupture of uterus before labor with antenatal problem                                                	199961009      	No     
Rupture of uterus before onset of labor                                                              	49561003       	No     
Rupture of uterus during and after labor - delivered                                                 	199964001      	No     
Rupture of uterus during and after labor - delivered with postnatal problem                          	199965000      	No     
Rupture of uterus during AND/OR after labor                                                          	69270005       	No     
Ruptured ectopic pregnancy                                                                           	17433009       	No     
Ruptured membranes                                                                                   	41957003       	No     
Ruptured tubal pregnancy                                                                             	198620003      	No     
Ruptured uterus before labor                                                                         	199958008      	No     
Second trimester bleeding                                                                            	430881000      	No     
Secondary abdominal pregnancy                                                                        	276881003      	No     
Secondary postpartum hemorrhage - delivered with postnatal problem                                   	200025008      	No     
Secondary uterine inertia                                                                            	43715006       	No     
Secondary uterine inertia - delivered                                                                	199824001      	No     
Secondary uterine inertia with antenatal problem                                                     	199825000      	No     
Septate vagina affecting pregnancy                                                                   	36297009       	No     
Septuplet pregnancy                                                                                  	38720006       	No     
Severe hyperemesis gravidarum                                                                        	129598007      	No     
Sextuplet pregnancy                                                                                  	43990006       	No     
Shock during AND/OR following labor AND/OR delivery                                                  	84007008       	No     
Short cervical length in pregnancy                                                                   	609133009      	No     
Short cord                                                                                           	59795007       	No     
Short cord - delivered                                                                               	199889008      	No     
Short cord with antenatal problem                                                                    	199890004      	No     
Shoulder dystocia - delivered                                                                        	199783004      	No     
Shoulder dystocia with antenatal problem                                                             	199784005      	No     
Shoulder girdle dystocia                                                                             	89700002       	No     
Single knee presentation                                                                             	249099004      	No     
Single umbilical artery                                                                              	204470001      	No     
Single vessel of umbilical cord                                                                      	40193008       	No     
Six previous induced terminations of pregnancy                                                       	62331000       	No     
Size of placenta - finding                                                                           	366330003      	No     
Slow slope active phase of labor                                                                     	49279000       	No     
Spider telangiectasis in association with pregnancy                                                  	402836009      	No     
Spontaneous uterine inversion                                                                        	67229002       	No     
Spotting per vagina in pregnancy                                                                     	284075002      	No     
Stenosis AND/OR stricture of cervix affecting pregnancy                                              	23001005       	No     
Stone mole                                                                                           	64890008       	No     
Stricture of vagina affecting pregnancy                                                              	49342001       	No     
Subchorionic hematoma                                                                                	609204004      	No     
Symptomatic disorders in pregnancy                                                                   	237284001      	No     
Tarnier's sign                                                                                       	55187005       	No     
Tender scar of gravid uterus                                                                         	289695007      	No     
Tender scar of upper uterine segment                                                                 	289696008      	No     
Tenney changes of placenta                                                                           	43195002       	No     
Tetanic contractions of uterus                                                                       	8393005        	No     
Third stage hemorrhage                                                                               	47236005       	No     
Third trimester bleeding                                                                             	427139004      	No     
Thrombophilia associated with pregnancy                                                              	441697004      	No     
Total placenta previa with intrapartum hemorrhage                                                    	7266006        	No     
Transient osteoporosis of hip in pregnancy                                                           	240160002      	No     
Transmission of uterine contraction wave                                                             	249150000      	No     
Transplacental herpes gestationis                                                                    	239105004      	No     
Transverse lie                                                                                       	73161006       	No     
Transverse lie - delivered                                                                           	199362007      	No     
Transverse lie with antenatal problem                                                                	199363002      	No     
Transverse OR oblique presentation of fetus                                                          	11914001       	No     
Transversely contracted pelvis                                                                       	248996001      	No     
Transversely enlarged pregnant abdomen                                                               	289688003      	No     
Trapped placenta                                                                                     	29171003       	No     
Traumatic injury during pregnancy                                                                    	426997005      	No     
Trichomonal vaginitis in pregnancy                                                                   	428230005      	No     
Triplet pregnancy                                                                                    	64254006       	No     
Triplet pregnancy with antenatal problem                                                             	199322008      	No     
True knot of umbilical cord                                                                          	27696007       	No     
Tubal pregnancy                                                                                      	79586000       	No     
Tubal-cornual placenta                                                                               	80847009       	No     
Tuberculosis in pregnancy                                                                            	267317007      	No     
Tumor of body of uterus affecting pregnancy                                                          	223003         	No     
Tumor of cervix affecting pregnancy                                                                  	22288000       	No     
Tumor of vagina affecting pregnancy                                                                  	31383003       	No     
Tumor of vulva affecting pregnancy                                                                   	8445003        	No     
Twelve previous induced terminations of pregnancy                                                    	31227001       	No     
Twin dichorionic diamniotic placenta                                                                 	75798003       	No     
Twin monochorionic diamniotic placenta                                                               	83787007       	No     
Twin monochorionic monoamniotic placenta                                                             	84357006       	No     
Twin placenta                                                                                        	60574005       	No     
Twin pregnancy                                                                                       	65147003       	No     
Twin pregnancy with antenatal problem                                                                	199318003      	No     
Twin reversal arterial perfusion syndrome                                                            	417006004      	No     
Twin-to-twin blood transfer                                                                          	13404009       	No     
Two previous induced terminations of pregnancy                                                       	28493005       	No     
Undiagnosed breech                                                                                   	237235009      	No     
Undiagnosed multiple pregnancy                                                                       	237236005      	No     
Undiagnosed twin                                                                                     	237237001      	No     
Unruptured tubal pregnancy                                                                           	237254009      	No     
Unstable lie                                                                                         	86356004       	No     
Unstable lie - delivered                                                                             	199344003      	No     
Unstable lie with antenatal problem                                                                  	199345002      	No     
Unwanted pregnancy                                                                                   	58532003       	No     
Uremia in pregnancy without hypertension                                                             	237230004      	No     
Urinary tract infection in pregnancy                                                                 	307534009      	No     
Uterine contractions ceased                                                                          	289702008      	No     
Uterine contractions normal                                                                          	289738001      	No     
Uterine fibroids affecting pregnancy                                                                 	35746009       	No     
Uterine incoordination, first degree                                                                 	23508005       	No     
Uterine incoordination, second degree                                                                	6891008        	No     
Uterine inertia                                                                                      	26158002       	No     
Uterine inversion                                                                                    	27215002       	No     
Uterine scar from previous surgery affecting pregnancy                                               	31821006       	No     
Uterine scar from previous surgery in pregnancy, childbirth and the puerperium                       	199461004      	No     
Uterine scar from previous surgery in pregnancy, childbirth and the puerperium - delivered           	199463001      	No     
Uterine scar from previous surgery in pregnancy, childbirth and the puerperium with antenatal problem	199464007      	No     
Uterine size for dates discrepancy                                                                   	430933008      	No     
Uterus bicornis affecting pregnancy                                                                  	9297001        	No     
Uterus contracted                                                                                    	289741005      	No     
Uterus relaxed                                                                                       	289742003      	No     
Vaginitis in pregnancy                                                                               	428252001      	No     
Variation of placental position                                                                      	237259004      	No     
Variation of umbilical cord                                                                          	237260009      	No     
Varices of umbilical cord                                                                            	415810004      	No     
Vasa previa                                                                                          	79668009       	No     
Vasa previa - delivered                                                                              	199895009      	No     
Vasa previa with antenatal problem                                                                   	199896005      	No     
Vascular anomaly of umbilical cord                                                                   	31481000       	No     
Velamentous insertion of umbilical cord                                                              	77278008       	No     
Venereal disease in pregnancy                                                                        	274118001      	No     
Very strong uterine contractions                                                                     	289720004      	No     
Viable fetus in abdominal pregnancy                                                                  	237253003      	No     
Viable pregnancy                                                                                     	237241002      	No     
Villitis                                                                                             	388604008      	No     
Villitis of unknown etiology                                                                         	388602007      	No     
Vulval varices in pregnancy                                                                          	237286004      	No     
Wanted pregnancy                                                                                     	276367008      	No     
Was malpresentation pre-labor                                                                        	288261009      	No     
Wharton's jelly excessive                                                                            	249189006      	No     
