Term                                                                                                                                   	Code              	Retired
Sensory neuropathy due to type 1 diabetes mellitus                                                                                     	102781000119107   	No     
Severe malnutrition due to type 1 diabetes mellitus                                                                                    	72031000119107    	No     
Severe malnutrition due to type 2 diabetes mellitus                                                                                    	72051000119101    	No     
Severe nonproliferative diabetic retinopathy                                                                                           	312905005         	No     
Severe nonproliferative diabetic retinopathy with clinically significant macular edema                                                 	399872003         	No     
Severe nonproliferative diabetic retinopathy with no macular edema                                                                     	399873008         	No     
Severe nonproliferative retinopathy due to diabetes mellitus type 1                                                                    	138901000119108   	No     
Severe nonproliferative retinopathy due to diabetes mellitus type 2                                                                    	138941000119105   	No     
Skin ulcer due to type 2 diabetes mellitus                                                                                             	102621000119101   	No     
Skin ulcer of toe due to diabetes mellitus type 1                                                                                      	10656231000119100 	No     
Skin ulcer of toe due to diabetes mellitus type 2                                                                                      	10656271000119102 	No     
Small vessel disease due to type 1 diabetes mellitus                                                                                   	426907004         	No     
Small vessel disease due to type 2 diabetes mellitus                                                                                   	427134009         	No     
Soft tissue complication of diabetes mellitus                                                                                          	238981002         	No     
Stasis ulcer due to type 2 diabetes mellitus                                                                                           	97621000119107    	No     
Steroid-induced diabetes                                                                                                               	190447002         	No     
Steroid-induced diabetes mellitus without complication                                                                                 	190416008         	No     
Stimmler syndrome                                                                                                                      	733072002         	No     
Symmetric diabetic proximal motor neuropathy                                                                                           	39127005          	No     
Traction retinal detachment due to type 1 diabetes mellitus                                                                            	82571000119107    	No     
Traction retinal detachment due to type 2 diabetes mellitus                                                                            	82541000119100    	No     
Transient neonatal diabetes mellitus                                                                                                   	237603002         	No     
Type 1 diabetes mellitus                                                                                                               	46635009          	No     
Type 1 diabetes mellitus maturity onset                                                                                                	190372001         	No     
Type 1 diabetes mellitus with arthropathy                                                                                              	314893005         	No     
Type 1 diabetes mellitus with gangrene                                                                                                 	190369008         	No     
Type 1 diabetes mellitus with hyperosmolar coma                                                                                        	190330002         	No     
Type 1 diabetes mellitus with hypoglycemic coma                                                                                        	314771006         	No     
Type 1 diabetes mellitus with persistent microalbuminuria                                                                              	401110002         	No     
Type 1 diabetes mellitus with ulcer                                                                                                    	190368000         	No     
Type 1 diabetes mellitus without complication                                                                                          	313435000         	No     
Type 2 diabetes mellitus                                                                                                               	44054006          	No     
Type 2 diabetes mellitus in nonobese                                                                                                   	359642000         	No     
Type 2 diabetes mellitus in obese                                                                                                      	81531005          	No     
Type 2 diabetes mellitus with acanthosis nigricans                                                                                     	9859006           	No     
Type 2 diabetes mellitus with arthropathy                                                                                              	314903002         	No     
Type 2 diabetes mellitus with gangrene                                                                                                 	190390000         	No     
Type 2 diabetes mellitus with hyperosmolar coma                                                                                        	190331003         	No     
Type 2 diabetes mellitus with multiple complications                                                                                   	190388001         	No     
Type 2 diabetes mellitus with neuropathic arthropathy                                                                                  	314904008         	No     
Type 2 diabetes mellitus with peripheral angiopathy                                                                                    	314902007         	No     
Type 2 diabetes mellitus with ulcer                                                                                                    	190389009         	No     
Type 2 diabetes mellitus without complication                                                                                          	313436004         	No     
Type I diabetes mellitus in remission                                                                                                  	703137001         	No     
Type II diabetes mellitus in remission                                                                                                 	703138006         	No     
Ulcer of lower extremity due to type 2 diabetes mellitus                                                                               	110171000119107   	No     
Ulcer of lower limb due to type 1 diabetes mellitus                                                                                    	110141000119100   	No     
Ulcer of toe due to type 2 diabetes mellitus                                                                                           	140391000119101   	No     
Very severe nonproliferative diabetic retinopathy                                                                                      	399876000         	No     
Very severe nonproliferative diabetic retinopathy with clinically significant macular edema                                            	399877009         	No     
Very severe nonproliferative diabetic retinopathy with no macular edema                                                                	399863006         	No     
Very severe proliferative diabetic retinopathy                                                                                         	399865004         	No     
Visually threatening diabetic retinopathy                                                                                              	399871005         	No     
Wolfram-like syndrome                                                                                                                  	734022008         	No     
