Term                                                                                                                                          	Code             	Retired
Closed fracture of distal phalanx of little finger                                                                                            	703987009        	No     
Closed fracture of distal phalanx of little finger of left hand                                                                               	10935121000119103	No     
Closed fracture of distal phalanx of little finger of right hand                                                                              	10935081000119100	No     
Closed fracture of distal phalanx of middle finger                                                                                            	703988004        	No     
Closed fracture of distal phalanx of middle finger of left hand                                                                               	10934961000119109	No     
Closed fracture of distal phalanx of middle finger of right hand                                                                              	10934921000119104	No     
Closed fracture of distal phalanx of right thumb                                                                                              	10937401000119106	No     
Closed fracture of distal phalanx of ring finger                                                                                              	704001001        	No     
Closed fracture of distal phalanx of ring finger of left hand                                                                                 	10935041000119105	No     
Closed fracture of epiphyseal plate of distal end of left radius                                                                              	10936561000119105	No     
Closed fracture of epiphyseal plate of distal end of right radius                                                                             	10936521000119100	No     
Closed fracture of epiphyseal plate of distal left ulna                                                                                       	10923361000119109	No     
Closed fracture of epiphyseal plate of distal right ulna                                                                                      	10923321000119104	No     
Closed fracture of epiphyseal plate of phalanx of finger                                                                                      	705081005        	No     
Closed fracture of epiphyseal plate of phalanx of finger of left hand                                                                         	10924241000119102	No     
Closed fracture of epiphyseal plate of phalanx of finger of right hand                                                                        	10924201000119104	No     
Closed fracture of epiphyseal plate of phalanx of left thumb                                                                                  	10924161000119109	No     
Closed fracture of epiphyseal plate of phalanx of right thumb                                                                                 	10924121000119104	No     
Closed fracture of epiphyseal plate of phalanx of thumb                                                                                       	705078000        	No     
Closed fracture of fifth metacarpal                                                                                                           	704003003        	No     
Closed fracture of fifth metacarpal bone of left hand                                                                                         	10927561000119105	No     
Closed fracture of fifth metacarpal bone of right hand                                                                                        	10927521000119100	No     
Closed fracture of first metacarpal bone of left hand                                                                                         	10927961000119100	No     
Closed fracture of first metacarpal bone of right hand                                                                                        	10927921000119105	No     
Closed fracture of forearm                                                                                                                    	91419009         	No     
Closed fracture of fourth metacarpal                                                                                                          	704004009        	No     
Closed fracture of fourth metacarpal bone of right hand                                                                                       	10927441000119105	No     
Closed fracture of fourth metacarpal of left hand                                                                                             	10927481000119100	No     
Closed fracture of hamate bone of left wrist                                                                                                  	10937201000119105	No     
Closed fracture of hamate bone of right wrist                                                                                                 	10937161000119100	No     
Closed fracture of hamate bone of wrist                                                                                                       	37174005         	No     
Closed fracture of hand                                                                                                                       	704005005        	No     
Closed fracture of head of left radius                                                                                                        	10933921000119101	No     
Closed fracture of head of radius                                                                                                             	68854005         	No     
Closed fracture of head of right radius                                                                                                       	10933881000119108	No     
Closed fracture of head of ulna                                                                                                               	6163002          	No     
Closed fracture of lateral condyle of distal left humerus                                                                                     	10928681000119103	No     
Closed fracture of lateral condyle of distal right humerus                                                                                    	10928641000119108	No     
Closed fracture of lateral epicondyle of distal end of left humerus                                                                           	10928761000119104	No     
Closed fracture of lateral epicondyle of distal end of right humerus                                                                          	10928721000119109	No     
Closed fracture of left elbow                                                                                                                 	10938001000119101	No     
Closed fracture of left forearm                                                                                                               	10937121000119105	No     
Closed fracture of left hand                                                                                                                  	10937921000119108	No     
Closed fracture of left radius                                                                                                                	10937041000119103	No     
Closed fracture of left ulna                                                                                                                  	10926121000119109	No     
Closed fracture of left wrist                                                                                                                 	10937761000119101	No     
Closed fracture of lower end of forearm                                                                                                       	35442005         	No     
Closed fracture of lower end of radius AND ulna                                                                                               	33192001         	No     
Closed fracture of lunate bone of right wrist                                                                                                 	10937241000119107	No     
Closed fracture of lunate bone of wrist                                                                                                       	37633006         	No     
Closed fracture of medial condyle of humerus                                                                                                  	21419000         	No     
Closed fracture of medial condyle of left humerus                                                                                             	10928601000119106	No     
Closed fracture of medial condyle of right humerus                                                                                            	10928561000119106	No     
Closed fracture of medial epicondyle of left humerus                                                                                          	10928841000119109	No     
Closed fracture of medial epicondyle of right humerus                                                                                         	10928801000119107	No     
Closed fracture of metacarpal bone                                                                                                            	208394006        	No     
Closed fracture of metacarpal bone of left hand                                                                                               	446511000124100  	No     
Closed fracture of metacarpal bone of right hand                                                                                              	446571000124109  	No     
Closed fracture of middle AND/OR proximal phalanx of finger                                                                                   	22713002         	No     
Closed fracture of middle phalanx of index finger                                                                                             	704165006        	No     
Closed fracture of middle phalanx of index finger of left hand                                                                                	10935201000119103	No     
Closed fracture of middle phalanx of index finger of right hand                                                                               	10935161000119108	No     
Closed fracture of middle phalanx of little finger                                                                                            	704164005        	No     
Closed fracture of middle phalanx of little finger of left hand                                                                               	10935441000119100	No     
Closed fracture of middle phalanx of little finger of right hand                                                                              	10935401000119102	No     
Closed fracture of middle phalanx of middle finger                                                                                            	704159006        	No     
Closed fracture of middle phalanx of middle finger of left hand                                                                               	10935281000119106	No     
Closed fracture of middle phalanx of middle finger of right hand                                                                              	10935241000119101	No     
Closed fracture of middle phalanx of ring finger                                                                                              	704163004        	No     
Closed fracture of middle phalanx of ring finger of left hand                                                                                 	10935361000119106	No     
Closed fracture of middle phalanx of ring finger of right hand                                                                                	10935321000119101	No     
Closed fracture of multiple sites of metacarpus                                                                                               	52694000         	No     
Closed fracture of multiple sites of phalanges of hand                                                                                        	68360003         	No     
Closed fracture of navicular bone of left wrist                                                                                               	10934401000119101	No     
Closed fracture of navicular bone of left wrist with dislocation of perilunate joint                                                          	10934481000119109	No     
Closed fracture of navicular bone of right wrist                                                                                              	10934361000119105	No     
Closed fracture of navicular bone of right wrist with dislocation of perilunate joint                                                         	10934441000119104	No     
Closed fracture of navicular bone of wrist with dislocation of perilunate joint                                                               	705103007        	No     
Closed fracture of neck of fifth metacarpal bone                                                                                              	704080002        	No     
Closed fracture of neck of fifth metacarpal bone of left hand                                                                                 	10927881000119103	No     
Closed fracture of neck of fifth metacarpal bone of right hand                                                                                	10927841000119108	No     
Closed fracture of neck of first metacarpal of left hand                                                                                      	10927241000119109	No     
Closed fracture of neck of fourth metacarpal                                                                                                  	704181001        	No     
Closed fracture of neck of fourth metacarpal bone of right hand                                                                               	10927761000119103	No     
Closed fracture of neck of fourth metacarpal of left hand                                                                                     	10927801000119106	No     
Closed fracture of neck of left radius                                                                                                        	10936801000119106	No     
Closed fracture of neck of metacarpal bone                                                                                                    	7551007          	No     
Closed fracture of neck of metacarpal bone of left hand                                                                                       	10928041000119101	No     
Closed fracture of neck of metacarpal bone of right hand                                                                                      	10928001000119103	No     
Closed fracture of neck of radius                                                                                                             	72497001         	No     
Closed fracture of neck of right radius                                                                                                       	10936761000119103	No     
Closed fracture of neck of second metacarpal                                                                                                  	704179003        	No     
Closed fracture of neck of second metacarpal bone of right hand                                                                               	10927601000119105	No     
Closed fracture of neck of second metacarpal of left hand                                                                                     	10927641000119107	No     
Closed fracture of neck of third metacarpal                                                                                                   	704178006        	No     
Closed fracture of neck of third metacarpal bone of right hand                                                                                	10927681000119102	No     
Closed fracture of neck of third metacarpal of left hand                                                                                      	10927721000119108	No     
Closed fracture of olecranon process of left ulna                                                                                             	10925961000119107	No     
Closed fracture of olecranon process of right ulna                                                                                            	10925921000119102	No     
Closed fracture of olecranon process of ulna                                                                                                  	64902007         	No     
Closed fracture of one or more phalanges of hand                                                                                              	208430000        	No     
Closed fracture of phalanx of finger                                                                                                          	24424003         	No     
Closed fracture of phalanx of finger of left hand                                                                                             	10936161000119102	No     
Closed fracture of phalanx of finger of right hand                                                                                            	10936121000119107	No     
Closed fracture of phalanx of index finger                                                                                                    	704158003        	No     
Closed fracture of phalanx of left index finger                                                                                               	10935841000119102	No     
Closed fracture of phalanx of left little finger                                                                                              	10936081000119105	No     
Closed fracture of phalanx of left middle finger                                                                                              	10935921000119100	No     
Closed fracture of phalanx of left ring finger                                                                                                	10936001000119102	No     
Closed fracture of phalanx of left thumb                                                                                                      	10937841000119106	No     
Closed fracture of phalanx of little finger                                                                                                   	704157008        	No     
Closed fracture of phalanx of middle finger                                                                                                   	704156004        	No     
Closed fracture of phalanx of right index finger                                                                                              	10935801000119104	No     
Closed fracture of phalanx of right little finger                                                                                             	10936041000119100	No     
Closed fracture of phalanx of right middle finger                                                                                             	10935881000119107	No     
Closed fracture of phalanx of right ring finger                                                                                               	10935961000119105	No     
Closed fracture of phalanx of right thumb                                                                                                     	10937801000119109	No     
Closed fracture of phalanx of ring finger                                                                                                     	704155000        	No     
Closed fracture of phalanx of thumb                                                                                                           	704213001        	No     
Closed fracture of pisiform bone of left wrist                                                                                                	10934241000119100	No     
Closed fracture of pisiform bone of wrist                                                                                                     	43767005         	No     
Closed fracture of proximal end of left radius                                                                                                	10936961000119100	No     
Closed fracture of proximal end of left ulna                                                                                                  	10926041000119102	No     
Closed fracture of proximal end of radius                                                                                                     	71139009         	No     
Closed fracture of proximal end of right radius                                                                                               	10936921000119105	No     
Closed fracture of proximal end of right ulna                                                                                                 	10926001000119104	No     
Closed fracture of proximal end of ulna                                                                                                       	33041006         	No     
Closed fracture of proximal epiphyseal plate of left radius                                                                                   	10936881000119103	No     
Closed fracture of proximal epiphyseal plate of right radius                                                                                  	10936841000119108	No     
Closed fracture of proximal epiphysis of radius                                                                                               	704208000        	No     
Closed fracture of proximal phalanx of index finger                                                                                           	704162009        	No     
Closed fracture of proximal phalanx of index finger of left hand                                                                              	10935521000119105	No     
Closed fracture of proximal phalanx of index finger of right hand                                                                             	10935481000119105	No     
Closed fracture of proximal phalanx of left thumb                                                                                             	10937361000119102	No     
Closed fracture of proximal phalanx of little finger                                                                                          	704161002        	No     
Closed fracture of proximal phalanx of little finger of left hand                                                                             	10935761000119107	No     
Closed fracture of proximal phalanx of little finger of right hand                                                                            	10935721000119102	No     
Closed fracture of proximal phalanx of middle finger                                                                                          	704160001        	No     
Closed fracture of proximal phalanx of middle finger of left hand                                                                             	10935601000119100	No     
Closed fracture of proximal phalanx of middle finger of right hand                                                                            	10935561000119100	No     
Closed fracture of proximal phalanx of right thumb                                                                                            	10937321000119107	No     
Closed fracture of proximal phalanx of ring finger                                                                                            	704094001        	No     
Closed fracture of proximal phalanx of ring finger of left hand                                                                               	10935681000119108	No     
Closed fracture of proximal phalanx of ring finger of right hand                                                                              	10935641000119103	No     
Closed fracture of proximal ulna, comminuted                                                                                                  	208295005        	No     
Closed fracture of radius                                                                                                                     	111640008        	No     
Closed fracture of radius AND ulna                                                                                                            	53627009         	No     
Closed fracture of right elbow                                                                                                                	10937961000119103	No     
Closed fracture of right forearm                                                                                                              	10937081000119108	No     
Closed fracture of right hand                                                                                                                 	10937881000119101	No     
Closed fracture of right radius                                                                                                               	10937001000119100	No     
Closed fracture of right ulna                                                                                                                 	10926081000119107	No     
Closed fracture of right wrist                                                                                                                	10937721000119106	No     
Closed fracture of scaphoid bone of wrist                                                                                                     	42818005         	No     
Closed fracture of second metacarpal                                                                                                          	704177001        	No     
Closed fracture of second metacarpal bone of right hand                                                                                       	10927281000119104	No     
Closed fracture of second metacarpal of left hand                                                                                             	10927321000119109	No     
Closed fracture of sesamoid bone of hand                                                                                                      	208427007        	No     
Closed fracture of shaft of bone of forearm                                                                                                   	28078000         	No     
Closed fracture of shaft of fifth metacarpal bone                                                                                             	704021000        	No     
Closed fracture of shaft of fifth metacarpal bone of left hand                                                                                	10927161000119102	No     
Closed fracture of shaft of fifth metacarpal of right hand                                                                                    	10927121000119107	No     
Closed fracture of shaft of first metacarpal bone of right hand                                                                               	10926721000119105	No     
Closed fracture of shaft of fourth metacarpal bone                                                                                            	704022007        	No     
Closed fracture of shaft of fourth metacarpal bone of right hand                                                                              	10927041000119100	No     
Closed fracture of shaft of fourth metacarpal of left hand                                                                                    	10927081000119105	No     
Closed fracture of shaft of left radius                                                                                                       	10936721000119108	No     
Closed fracture of shaft of left ulna                                                                                                         	10925881000119109	No     
Closed fracture of shaft of metacarpal bone                                                                                                   	46422008         	No     
Closed fracture of shaft of metacarpal bone of left hand                                                                                      	10926841000119105	No     
Closed fracture of shaft of metacarpal bone of right hand                                                                                     	10926801000119108	No     
Closed fracture of shaft of radius                                                                                                            	3228009          	No     
Closed fracture of shaft of radius and ulna                                                                                                   	54819005         	No     
Closed fracture of shaft of right radius                                                                                                      	10936681000119102	No     
Closed fracture of shaft of right ulna                                                                                                        	10925841000119104	No     
Closed fracture of shaft of second metacapral bone of right hand                                                                              	10926881000119100	No     
Closed fracture of shaft of second metacarpal bone                                                                                            	704023002        	No     
Closed fracture of shaft of second metacarpal bone of left hand                                                                               	10926921000119107	No     
Closed fracture of shaft of third metacarpal bone                                                                                             	704024008        	No     
Closed fracture of shaft of third metacarpal of left hand                                                                                     	10927001000119102	No     
Closed fracture of shaft of third metacarpal of right hand                                                                                    	10926961000119102	No     
Closed fracture of shaft of ulna                                                                                                              	53792000         	No     
Closed fracture of styloid process of ulna                                                                                                    	41036008         	No     
Closed fracture of the medial epicondyle of humerus                                                                                           	440366004        	No     
Closed fracture of third metacarpal                                                                                                           	704176005        	No     
Closed fracture of third metacarpal bone of left hand                                                                                         	10927401000119108	No     
Closed fracture of third metacarpal bone of right hand                                                                                        	10927361000119104	No     
Closed fracture of thumb metacarpal                                                                                                           	208403005        	No     
Closed fracture of trapezium bone of left wrist                                                                                               	10937521000119103	No     
Closed fracture of trapezium bone of right wrist                                                                                              	10937481000119103	No     
Closed fracture of trapezium bone of wrist                                                                                                    	57114005         	No     
Closed fracture of trapezoidal bone of wrist                                                                                                  	357009           	No     
Closed fracture of triquetral bone of left wrist                                                                                              	10937601000119108	No     
Closed fracture of triquetral bone of right wrist                                                                                             	10937561000119108	No     
Closed fracture of triquetral bone of wrist                                                                                                   	30632004         	No     
Closed fracture of ulna                                                                                                                       	71555008         	No     
Closed fracture of ulna, lower epiphysis                                                                                                      	208318005        	No     
Closed fracture of upper end of forearm                                                                                                       	2295008          	No     
Closed fracture of upper end of radius AND ulna                                                                                               	19259001         	No     
Closed fracture olecranon, extra-articular                                                                                                    	208294009        	No     
Closed fracture olecranon, intra-articular                                                                                                    	208298007        	No     
Closed fracture proximal radius, comminuted                                                                                                   	208296006        	No     
Closed fracture radial styloid                                                                                                                	208325003        	No     
Closed fracture radius and ulna, middle                                                                                                       	208309008        	No     
Closed fracture scaphoid, proximal pole                                                                                                       	208370006        	No     
Closed fracture scaphoid, tuberosity                                                                                                          	208374002        	No     
Closed fracture scaphoid, waist, comminuted                                                                                                   	208373008        	No     
Closed fracture scaphoid, waist, oblique                                                                                                      	208372003        	No     
Closed fracture scaphoid, waist, transverse                                                                                                   	208371005        	No     
Closed fracture subluxation digit                                                                                                             	209318001        	No     
Closed fracture subluxation elbow                                                                                                             	209257006        	No     
Closed fracture subluxation elbow joint                                                                                                       	209258001        	No     
Closed fracture subluxation lunate (volar)                                                                                                    	209288005        	No     
Closed fracture subluxation midcarpal                                                                                                         	209286009        	No     
Closed fracture subluxation multiple digits                                                                                                   	209325008        	No     
Closed fracture subluxation of carpometacarpal joint                                                                                          	209287000        	No     
Closed fracture subluxation of distal radioulnar joint                                                                                        	209284007        	No     
Closed fracture subluxation of interphalangeal joint of thumb                                                                                 	209324007        	No     
Closed fracture subluxation of metacarpophalangeal joint                                                                                      	209320003        	No     
Closed fracture subluxation of proximal interphalangeal joint                                                                                 	209323001        	No     
Closed fracture subluxation of the wrist                                                                                                      	209283001        	No     
Closed fracture subluxation perilunate (dorsal)                                                                                               	209289002        	No     
Closed fracture subluxation perilunate transscaphoid                                                                                          	209290006        	No     
Closed fracture subluxation radiocarpal joint                                                                                                 	209285008        	No     
Closed fracture subluxation superior radioulnar joint                                                                                         	209259009        	No     
Closed fracture thumb distal phalanx                                                                                                          	208439004        	No     
Closed fracture thumb distal phalanx, base                                                                                                    	208440002        	No     
Closed fracture thumb distal phalanx, mallet                                                                                                  	208443000        	No     
Closed fracture thumb distal phalanx, shaft                                                                                                   	208441003        	No     
Closed fracture thumb distal phalanx, tuft                                                                                                    	208442005        	No     
Closed fracture thumb metacarpal base, intra-articular, Bennett                                                                               	208396008        	No     
Closed fracture thumb metacarpal base, intra-articular, Rolando                                                                               	208404004        	No     
Closed fracture thumb metacarpal head                                                                                                         	208408001        	No     
Closed fracture thumb metacarpal neck                                                                                                         	208406002        	No     
Closed fracture thumb metacarpal shaft                                                                                                        	208405003        	No     
Closed fracture thumb proximal phalanx                                                                                                        	208434009        	No     
Closed fracture thumb proximal phalanx, base                                                                                                  	208435005        	No     
Closed fracture thumb proximal phalanx, head                                                                                                  	208438007        	No     
Closed fracture thumb proximal phalanx, neck                                                                                                  	208437002        	No     
Closed fracture thumb proximal phalanx, shaft                                                                                                 	208436006        	No     
Closed fractures of phalanx or phalanges, multiple sites                                                                                      	208461009        	No     
Closed Galeazzi fracture                                                                                                                      	208322000        	No     
Closed injury of radial nerve                                                                                                                 	212270005        	No     
Closed injury of sensory branch of radial nerve                                                                                               	212271009        	No     
Closed injury, anterior interosseous nerve                                                                                                    	212299000        	No     
Closed injury, axillary nerve                                                                                                                 	212253002        	No     
Closed injury, brachial plexus, all roots (complete)                                                                                          	212230003        	No     
Closed injury, brachial plexus, lower roots                                                                                                   	212229008        	No     
Closed injury, brachial plexus, upper roots                                                                                                   	212228000        	No     
Closed injury, common digital nerve                                                                                                           	212278003        	No     
Closed injury, digital artery                                                                                                                 	210849001        	No     
Closed injury, digital nerve in finger                                                                                                        	212279006        	No     
Closed injury, digital nerve, multiple                                                                                                        	212280009        	No     
Closed injury, intercostobrachial nerve                                                                                                       	212296007        	No     
Closed injury, median nerve                                                                                                                   	212255009        	No     
Closed injury, median nerve, motor branch                                                                                                     	212257001        	No     
Closed injury, median nerve, palmar sensory branch                                                                                            	212256005        	No     
Closed injury, musculocutaneous nerve                                                                                                         	212275000        	No     
Closed injury, palmar artery                                                                                                                  	210844006        	No     
Closed injury, posterior interosseous nerve                                                                                                   	212302000        	No     
Closed injury, suprascapular nerve                                                                                                            	212286003        	No     
Closed injury, ulnar nerve                                                                                                                    	212261007        	No     
Closed injury, ulnar nerve, deep motor                                                                                                        	212264004        	No     
Closed injury, ulnar nerve, dorsal sensory                                                                                                    	212262000        	No     
Closed injury, ulnar nerve, palmar sensory                                                                                                    	212263005        	No     
