Term                                                                                                                          	Code             	Retired
Carcinoma in situ of upper gum                                                                                                	92776008         	No     
Carcinoma in situ of upper inner quadrant of female breast                                                                    	92777004         	No     
Carcinoma in situ of upper labial mucosa                                                                                      	255136005        	No     
Carcinoma in situ of upper lobe bronchus and lung                                                                             	189265008        	No     
Carcinoma in situ of upper outer quadrant of female breast                                                                    	92778009         	No     
Carcinoma in situ of upper respiratory tract                                                                                  	92779001         	No     
Carcinoma in situ of upper third of esophagus                                                                                 	92780003         	No     
Carcinoma in situ of urachus                                                                                                  	92781004         	No     
Carcinoma in situ of ureter                                                                                                   	92782006         	No     
Carcinoma in situ of ureteric orifice of urinary bladder                                                                      	92783001         	No     
Carcinoma in situ of urethra                                                                                                  	92784007         	No     
Carcinoma in situ of urinary bladder neck                                                                                     	92785008         	No     
Carcinoma in situ of urinary system                                                                                           	92786009         	No     
Carcinoma in situ of urinary tract proper                                                                                     	255150000        	No     
Carcinoma in situ of uterine adnexa                                                                                           	92787000         	No     
Carcinoma in situ of uterine cervix                                                                                           	92564006         	No     
Carcinoma in situ of uterus                                                                                                   	92788005         	No     
Carcinoma in situ of uveal tract                                                                                              	92789002         	No     
Carcinoma in situ of uvula                                                                                                    	92790006         	No     
Carcinoma in situ of vagina                                                                                                   	92791005         	No     
Carcinoma in situ of vallecula                                                                                                	92792003         	No     
Carcinoma in situ of vas deferens                                                                                             	92793008         	No     
Carcinoma in situ of ventral surface of tongue                                                                                	92794002         	No     
Carcinoma in situ of vermilion border of lip                                                                                  	92795001         	No     
Carcinoma in situ of vermilion border of lower lip                                                                            	92796000         	No     
Carcinoma in situ of vermilion border of upper lip                                                                            	92797009         	No     
Carcinoma in situ of vestibular fold                                                                                          	189259008        	No     
Carcinoma in situ of vestibule of mouth                                                                                       	92798004         	No     
Carcinoma in situ of vestibule of nose                                                                                        	92799007         	No     
Carcinoma in situ of visceral pleura                                                                                          	92800006         	No     
Carcinoma in situ of vocal cord                                                                                               	92801005         	No     
Carcinoma in situ of vulva                                                                                                    	92802003         	No     
Carcinoma in situ of Waldeyer's ring                                                                                          	92803008         	No     
Carcinoma in situ tongue base - dorsal surface                                                                                	275492001        	No     
Carcinoma in situ upper labial sulcus                                                                                         	254451001        	No     
Carcinoma liver and/or biliary system                                                                                         	286887005        	No     
Carcinoma of abdominal part of esophagus                                                                                      	254543002        	No     
Carcinoma of ampulla of Vater                                                                                                 	254609000        	No     
Carcinoma of anal canal                                                                                                       	285310000        	No     
Carcinoma of anterior part of floor of mouth                                                                                  	254427006        	No     
Carcinoma of anterior two-thirds of tongue - dorsal surface                                                                   	275396004        	No     
Carcinoma of anus                                                                                                             	448315008        	No     
Carcinoma of appendix                                                                                                         	448992002        	No     
Carcinoma of ascending colon                                                                                                  	312111009        	No     
Carcinoma of Bartholin's gland                                                                                                	276876007        	No     
Carcinoma of base of tongue                                                                                                   	271943005        	No     
Carcinoma of bladder                                                                                                          	255108000        	No     
Carcinoma of body of pancreas                                                                                                 	363368005        	No     
Carcinoma of body of stomach                                                                                                  	254557000        	No     
Carcinoma of bone, connective tissue, skin and breast                                                                         	255068000        	No     
Carcinoma of brain                                                                                                            	448989001        	No     
Carcinoma of breast                                                                                                           	254838004        	No     
Carcinoma of breast - axillary tail                                                                                           	286897001        	No     
Carcinoma of breast - lower, inner quadrant                                                                                   	286894008        	No     
Carcinoma of breast - upper, inner quadrant                                                                                   	286893002        	No     
Carcinoma of breast - upper, outer quadrant                                                                                   	286895009        	No     
Carcinoma of cardia                                                                                                           	254553001        	No     
Carcinoma of cecum                                                                                                            	255081007        	No     
Carcinoma of central portion of breast                                                                                        	708921005        	No     
Carcinoma of cervical part of esophagus                                                                                       	254535007        	No     
Carcinoma of cervix                                                                                                           	285432005        	No     
Carcinoma of cervix stage 0                                                                                                   	254889004        	No     
Carcinoma of cheek                                                                                                            	447949005        	No     
Carcinoma of colon                                                                                                            	269533000        	No     
Carcinoma of commissure of lip                                                                                                	254404003        	No     
Carcinoma of corpus uteri                                                                                                     	449073009        	No     
Carcinoma of descending colon                                                                                                 	312113007        	No     
Carcinoma of duodenum                                                                                                         	254570009        	No     
Carcinoma of endocervix                                                                                                       	372098004        	No     
Carcinoma of endocrine pancreas                                                                                               	254612002        	No     
Carcinoma of epididymis/spermatic cord                                                                                        	286900008        	No     
Carcinoma of esophagus                                                                                                        	372138000        	No     
Carcinoma of exocervix                                                                                                        	372100004        	No     
Carcinoma of extrahepatic bile duct                                                                                           	372101000        	No     
Carcinoma of face                                                                                                             	449211009        	No     
Carcinoma of fallopian tube                                                                                                   	276870001        	No     
Carcinoma of female breast                                                                                                    	447782002        	No     
Carcinoma of floor of mouth                                                                                                   	449156009        	No     
Carcinoma of foreskin                                                                                                         	254909003        	No     
Carcinoma of frenum linguae                                                                                                   	254417000        	No     
Carcinoma of frenum of lip                                                                                                    	254393004        	No     
Carcinoma of frenum of lower lip                                                                                              	254402004        	No     
Carcinoma of frenum of upper lip                                                                                              	254398008        	No     
Carcinoma of fundus of stomach                                                                                                	254555008        	No     
Carcinoma of fundus of uterus                                                                                                 	449054005        	No     
Carcinoma of gallbladder                                                                                                      	372140005        	No     
Carcinoma of genital organ                                                                                                    	286899003        	No     
Carcinoma of genitourinary organ                                                                                              	255066001        	No     
Carcinoma of glans penis                                                                                                      	254904008        	No     
Carcinoma of glottis                                                                                                          	372103002        	No     
Carcinoma of greater curve of stomach                                                                                         	254567005        	No     
Carcinoma of hard palate                                                                                                      	254434008        	No     
Carcinoma of head of pancreas                                                                                                 	326072005        	No     
Carcinoma of hepatic flexure                                                                                                  	312114001        	No     
Carcinoma of hypothalamus                                                                                                     	449253005        	No     
Carcinoma of larynx                                                                                                           	276975007        	No     
Carcinoma of lateral part of floor of mouth                                                                                   	254431000        	No     
Carcinoma of lesser curve of stomach                                                                                          	254563009        	No     
Carcinoma of lingual tonsil                                                                                                   	254423005        	No     
Carcinoma of lip                                                                                                              	269515006        	No     
Carcinoma of lip, oral cavity and pharynx                                                                                     	255069008        	No     
Carcinoma of lower buccal sulcus                                                                                              	254445006        	No     
Carcinoma of lower gum                                                                                                        	254425003        	No     
Carcinoma of lower labial sulcus                                                                                              	254454009        	No     
Carcinoma of lower limb bones                                                                                                 	286890004        	No     
Carcinoma of lower lobe, bronchus or lung                                                                                     	372111007        	No     
Carcinoma of lower third of esophagus                                                                                         	254551004        	No     
Carcinoma of lung                                                                                                             	448993007        	No     
Carcinoma of lung parenchyma                                                                                                  	254628007        	No     
Carcinoma of main bronchus                                                                                                    	372120003        	No     
Carcinoma of male breast                                                                                                      	372096000        	No     
Carcinoma of mandible                                                                                                         	449487002        	No     
Carcinoma of maxilla                                                                                                          	449077005        	No     
Carcinoma of middle lobe, bronchus or lung                                                                                    	372113005        	No     
Carcinoma of middle third of esophagus                                                                                        	254549003        	No     
Carcinoma of midline of tongue                                                                                                	275397008        	No     
Carcinoma of nasal cavity                                                                                                     	448990005        	No     
Carcinoma of nasal meatus                                                                                                     	422758009        	No     
Carcinoma of nasal septum                                                                                                     	449417005        	No     
Carcinoma of nose                                                                                                             	448988009        	No     
Carcinoma of pancreas                                                                                                         	372142002        	No     
Carcinoma of parotid gland                                                                                                    	254462001        	No     
Carcinoma of pelvic bones, sacrum and coccyx                                                                                  	372116002        	No     
Carcinoma of penis                                                                                                            	372106005        	No     
Carcinoma of peritoneum                                                                                                       	447781009        	No     
Carcinoma of pharynx                                                                                                          	449254004        	No     
Carcinoma of pineal gland                                                                                                     	448863000        	No     
Carcinoma of prostate                                                                                                         	254900004        	No     
Carcinoma of pyloric antrum                                                                                                   	254559002        	No     
Carcinoma of pylorus                                                                                                          	254561006        	No     
Carcinoma of renal pelvis                                                                                                     	448215006        	No     
Carcinoma of retromolar area                                                                                                  	254457002        	No     
Carcinoma of ribs and/or sternum and/or clavicle                                                                              	372121004        	No     
Carcinoma of salivary gland type of breast                                                                                    	716593008        	No     
Carcinoma of sigmoid colon                                                                                                    	285312008        	No     
Carcinoma of skin of anus                                                                                                     	449416001        	No     
Carcinoma of skin of head/neck                                                                                                	286891000        	No     
Carcinoma of skin of lower limb                                                                                               	372125008        	No     
Carcinoma of skin of trunk                                                                                                    	372127000        	No     
Carcinoma of skin of upper limb                                                                                               	372129002        	No     
Carcinoma of small intestine                                                                                                  	448664009        	No     
Carcinoma of soft palate                                                                                                      	254435009        	No     
Carcinoma of spinal cord                                                                                                      	448314007        	No     
Carcinoma of splenic flexure                                                                                                  	312115000        	No     
Carcinoma of stomach                                                                                                          	372143007        	No     
Carcinoma of subglottis                                                                                                       	372104008        	No     
Carcinoma of sublingual gland                                                                                                 	254466003        	No     
Carcinoma of submandibular gland                                                                                              	254465004        	No     
Carcinoma of supraglottis                                                                                                     	372105009        	No     
Carcinoma of tail of pancreas                                                                                                 	363369002        	No     
Carcinoma of the rectosigmoid junction                                                                                        	269544008        	No     
Carcinoma of thoracic part of esophagus                                                                                       	254539001        	No     
Carcinoma of thyroid                                                                                                          	448216007        	No     
Carcinoma of tip of nose                                                                                                      	423349005        	No     
Carcinoma of tongue base - dorsal surface                                                                                     	275490009        	No     
Carcinoma of transverse colon                                                                                                 	312112002        	No     
Carcinoma of upper buccal sulcus                                                                                              	254441002        	No     
Carcinoma of upper gum                                                                                                        	254424004        	No     
Carcinoma of upper labial sulcus                                                                                              	254450000        	No     
Carcinoma of upper limb bones/scapula                                                                                         	286889008        	No     
Carcinoma of upper lobe, bronchus or lung                                                                                     	372136001        	No     
Carcinoma of upper rectum                                                                                                     	448994001        	No     
Carcinoma of upper third of esophagus                                                                                         	254547001        	No     
Carcinoma of ureter                                                                                                           	448864006        	No     
Carcinoma of urethra                                                                                                          	448954003        	No     
Carcinoma of urinary bladder, invasive                                                                                        	425066001        	No     
Carcinoma of urinary bladder, superficial                                                                                     	425231005        	No     
Carcinoma of uterine cervix, invasive                                                                                         	423973006        	No     
Carcinoma of uterus                                                                                                           	446022000        	No     
Carcinoma of uvula                                                                                                            	254436005        	No     
Carcinoma of vagina                                                                                                           	254893005        	No     
Carcinoma of vermilion border of lower lip                                                                                    	254390001        	No     
Carcinoma of vermilion border of upper lip                                                                                    	254389005        	No     
Carcinoma of vocal cord                                                                                                       	372141009        	No     
Carcinoma of vulva                                                                                                            	447882007        	No     
Carcinoma ventral surface of tongue                                                                                           	275394001        	No     
Carcinoma-in-situ of oral mucosa                                                                                              	402813000        	No     
Carcinomatosis                                                                                                                	307593001        	No     
Carcinomatosis of peritoneal cavity                                                                                           	255121007        	No     
Carcinomatous metastasis in skin                                                                                              	404092006        	No     
Carcinosarcoma of ovary                                                                                                       	702368000        	No     
Carcinosarcoma of skin                                                                                                        	404087009        	No     
Carcinosarcoma of uterine adnexa                                                                                              	723173003        	No     
Carcinosarcoma of uterus                                                                                                      	702369008        	No     
CD-30 negative anaplastic large T-cell cutaneous lymphoma                                                                     	404129007        	No     
CD-30 negative cutaneous T-cell lymphoma                                                                                      	404128004        	No     
CD-30 negative pleomorphic large T-cell cutaneous lymphoma                                                                    	404130002        	No     
CD-30 negative T-immunoblastic cutaneous lymphoma                                                                             	404131003        	No     
CD-30 positive anaplastic large T-cell cutaneous lymphoma                                                                     	404125001        	No     
CD-30 positive pleomorphic large T-cell cutaneous lymphoma                                                                    	404126000        	No     
CD-30 positive T-immunoblastic cutaneous lymphoma                                                                             	404127009        	No     
Central neurocytoma of brain                                                                                                  	721535002        	No     
Cerebellar liponeurocytoma                                                                                                    	716592003        	No     
Cerebellopontine angle tumor                                                                                                  	126947009        	No     
Ceruminous gland adenocarcinoma                                                                                               	403951006        	No     
Cervical intraepithelial neoplasia grade III with severe dysplasia                                                            	252991009        	No     
Chemosensitive malignant neoplastic disease                                                                                   	454721000124105  	No     
Childhood myelodysplastic syndrome                                                                                            	705061009        	No     
Chloroma                                                                                                                      	188737002        	No     
Cholangiocarcinoma of biliary tract                                                                                           	312104005        	No     
Chondrosarcoma                                                                                                                	443520009        	No     
Chondrosarcoma of bone                                                                                                        	447792005        	No     
Chordoma of clivus                                                                                                            	446939001        	No     
Chordoma of coccyx                                                                                                            	130891000119106  	No     
Chordoma of lumbar spine                                                                                                      	138441000119104  	No     
Chordoma of pelvis                                                                                                            	130911000119108  	No     
Chordoma of sacrum                                                                                                            	447730004        	No     
Chordoma of thoracic spine                                                                                                    	138451000119102  	No     
Choriocarcinoma                                                                                                               	188188009        	No     
Choriocarcinoma of ovary                                                                                                      	254870004        	No     
Choriocarcinoma of placenta                                                                                                   	448401007        	No     
Chromophobe renal cell carcinoma                                                                                              	733471003        	No     
Chronic eosinophilic leukemia                                                                                                 	188733003        	No     
Chronic leukemia                                                                                                              	92812005         	No     
Chronic leukemia in relapse                                                                                                   	123781000119107  	No     
Chronic leukemia in remission                                                                                                 	92811003         	No     
Chronic lymphocytic leukemia genetic mutation variant                                                                         	725437002        	No     
Chronic lymphocytic prolymphocytic leukemia syndrome                                                                          	277549009        	No     
Chronic lymphoid leukemia in relapse                                                                                          	122961000119105  	No     
Chronic lymphoid leukemia in remission                                                                                        	92813000         	No     
Chronic lymphoid leukemia, disease                                                                                            	92814006         	No     
Chronic monocytic leukemia                                                                                                    	188745007        	No     
Chronic monocytic leukemia in relapse                                                                                         	122881000119107  	No     
Chronic myeloid leukemia                                                                                                      	92818009         	No     
Chronic myeloid leukemia in lymphoid blast crisis                                                                             	413842007        	No     
Chronic myeloid leukemia in myeloid blast crisis                                                                              	413843002        	No     
Chronic myeloid leukemia in remission                                                                                         	92817004         	No     
Chronic myelomonocytic leukemia                                                                                               	127225006        	No     
Chronic neutrophilic leukemia                                                                                                 	188734009        	No     
Chronic phase chronic myeloid leukemia                                                                                        	413847001        	No     
Circumscribed solid basal cell carcinoma                                                                                      	403910009        	No     
Classic medulloblastoma                                                                                                       	699704002        	No     
Clear cell carcinoma of kidney                                                                                                	254915003        	No     
Clear cell carcinoma of left kidney                                                                                           	1081571000119102 	No     
Clear cell carcinoma of right kidney                                                                                          	1081581000119104 	No     
Clear cell eccrine hidradenocarcinoma                                                                                         	403940006        	No     
Clear cell papillary renal cell carcinoma                                                                                     	734015000        	No     
Clear cell squamous cell carcinoma of skin                                                                                    	254652000        	No     
Collecting duct carcinoma of kidney                                                                                           	733470002        	No     
Combined hepatocellular carcinoma and cholangiocarcinoma                                                                      	274902006        	No     
Common acute lymphoblastic leukemia                                                                                           	277573001        	No     
Compound leukemias                                                                                                            	190030009        	No     
Congenital malignant melanoma                                                                                                 	402559007        	No     
Core binding factor acute myeloid leukemia                                                                                    	702446006        	No     
Craniopharyngioma                                                                                                             	189179009        	No     
Cutaneous CD30+ lymphoproliferative disorder                                                                                  	128874001        	No     
Cutaneous fibrosarcoma                                                                                                        	254748009        	No     
Cutaneous leiomyosarcoma                                                                                                      	254771006        	No     
Cutaneous leiomyosarcoma with granular cell change                                                                            	404047004        	No     
Cutaneous/peripheral T-cell lymphoma                                                                                          	277613000        	No     
Cystadenocarcinoma of kidney                                                                                                  	254916002        	No     
Cystadenocarcinoma of ovary                                                                                                   	314191009        	No     
Cystadenocarcinoma of pancreas                                                                                                	235966007        	No     
Cystic basal cell carcinoma                                                                                                   	403912001        	No     
Cytogenetically normal acute myeloid leukemia                                                                                 	703387000        	No     
Dedifferentiated liposarcoma                                                                                                  	404072004        	No     
Delta heavy chain disease                                                                                                     	20224008         	No     
Dermatofibrosarcoma protuberans                                                                                               	276799004        	No     
Dermatofibrosarcoma protuberans of skin of chest                                                                              	448296006        	No     
Dermatofibrosarcoma protuberans of skin of shoulder                                                                           	447710003        	No     
Dermatofibrosarcoma protuberans with giant cell fibroblastoma                                                                 	404010004        	No     
Dermatofibrosarcoma protuberans with granular cell change                                                                     	404009009        	No     
Dermatofibrosarcoma protuberans with myoid differentiation                                                                    	404008001        	No     
Desmoplastic malignant melanoma                                                                                               	403924008        	No     
Diaphyseal medullary stenosis with bone malignancy                                                                            	389216001        	No     
Diffuse follicle center lymphoma                                                                                              	449220000        	No     
Diffuse high grade B-cell lymphoma                                                                                            	277626001        	No     
Diffuse large B-cell lymphoma (nodal/systemic with skin involvement)                                                          	404148006        	No     
Diffuse large B-cell lymphoma co-occurrent with chronic inflammation caused by Epstein-Barr virus                             	724647003        	No     
Diffuse large B-cell lymphoma of central nervous system                                                                       	734066005        	No     
Diffuse low grade B-cell lymphoma                                                                                             	277616008        	No     
Diffuse malignant lymphoma - centroblastic                                                                                    	302842009        	No     
Diffuse malignant lymphoma - centroblastic polymorphic                                                                        	277632006        	No     
Diffuse malignant lymphoma - centroblastic-centrocytic                                                                        	307624007        	No     
Diffuse malignant lymphoma - large cleaved cell                                                                               	277628000        	No     
Diffuse malignant lymphoma - large non-cleaved cell                                                                           	277629008        	No     
Diffuse malignant lymphoma - small non-cleaved cell                                                                           	188674006        	No     
Diffuse non-Hodgkin immunoblastic lymphoma co-occurrent with human immunodeficiency virus infection                           	713718006        	No     
Diffuse non-Hodgkin's lymphoma                                                                                                	109962001        	No     
Diffuse non-Hodgkin's lymphoma of bone                                                                                        	449177007        	No     
Diffuse non-Hodgkin's lymphoma of central nervous system                                                                      	449221001        	No     
Diffuse non-Hodgkin's lymphoma of extranodal site                                                                             	448560008        	No     
Diffuse non-Hodgkin's lymphoma of intestine                                                                                   	449176003        	No     
Diffuse non-Hodgkin's lymphoma of lung                                                                                        	448867004        	No     
Diffuse non-Hodgkin's lymphoma of nasopharynx                                                                                 	448319002        	No     
Diffuse non-Hodgkin's lymphoma of nose                                                                                        	449065000        	No     
Diffuse non-Hodgkin's lymphoma of oral cavity                                                                                 	448468003        	No     
Diffuse non-Hodgkin's lymphoma of ovary                                                                                       	448609001        	No     
Diffuse non-Hodgkin's lymphoma of prostate                                                                                    	448213004        	No     
Diffuse non-Hodgkin's lymphoma of skin                                                                                        	449217008        	No     
Diffuse non-Hodgkin's lymphoma of soft tissue                                                                                 	449216004        	No     
Diffuse non-Hodgkin's lymphoma of stomach                                                                                     	448663003        	No     
Diffuse non-Hodgkin's lymphoma of testis                                                                                      	448465000        	No     
