Term                                                                                                                                                                                     	Code             	Retired
Intracranial hemorrhage due to birth trauma                                                                                                                                              	722906002        	No     
Intracranial hemorrhage following injury                                                                                                                                                 	450410005        	No     
Intracranial hemorrhage following injury with brief loss of consciousness                                                                                                                	127309004        	No     
Intracranial hemorrhage following injury with intracranial wound AND moderate loss of consciousness (1-24 hours)                                                                         	34501004         	No     
Intracranial hemorrhage following injury with loss of consciousness                                                                                                                      	127308007        	No     
Intracranial hemorrhage following injury with moderate loss of consciousness                                                                                                             	127310009        	No     
Intracranial hemorrhage following injury with open intracranial wound                                                                                                                    	77768006         	No     
Intracranial hemorrhage following injury with open intracranial wound AND brief loss of consciousness (less than one hour)                                                               	18605003         	No     
Intracranial hemorrhage following injury with open intracranial wound AND concussion                                                                                                     	78879009         	No     
Intracranial hemorrhage following injury with open intracranial wound AND loss of consciousness                                                                                          	13289004         	No     
Intracranial hemorrhage following injury with open intracranial wound AND no loss of consciousness                                                                                       	7819003          	No     
Intracranial hemorrhage following injury with open intracranial wound AND prolonged loss of consciousness (more than 24 hours) AND return to pre-existing conscious level                	91216000         	No     
Intracranial hemorrhage following injury with open intracranial wound and prolonged loss of consciousness (more than 24 hours) without return to pre-existing level                      	111671004        	No     
Intracranial hemorrhage following injury with prolonged loss of consciousness AND return to pre-existing conscious level                                                                 	127311008        	No     
Intracranial hemorrhage following injury with prolonged loss of consciousness without return to pre-existing conscious level                                                             	127312001        	No     
Intracranial hemorrhage following injury without intracranial wound AND with moderate loss of consciousness (1-24 hours)                                                                 	66976009         	No     
Intracranial hemorrhage following injury without open intracranial wound                                                                                                                 	111668007        	No     
Intracranial hemorrhage following injury without open intracranial wound AND with brief loss of consciousness (less than one hour)                                                       	17667005         	No     
Intracranial hemorrhage following injury without open intracranial wound AND with concussion                                                                                             	78757009         	No     
Intracranial hemorrhage following injury without open intracranial wound AND with loss of consciousness                                                                                  	18485009         	No     
Intracranial hemorrhage following injury without open intracranial wound AND with no loss of consciousness                                                                               	37134004         	No     
Intracranial hemorrhage following injury without open intracranial wound AND with prolonged loss of consciousness (more than 24 hours) AND return to pre-existing conscious level        	78477003         	No     
Intracranial hemorrhage following injury without open intracranial wound AND with prolonged loss of consciousness (more than 24 hours) without return to pre-existing level              	1430001          	No     
Intracranial nontraumatic hemorrhage of fetus and newborn                                                                                                                                	206417009        	No     
Intramural esophageal hematoma                                                                                                                                                           	15970005         	No     
Intramural hemorrhage of duodenum                                                                                                                                                        	717882009        	No     
Intramural hemorrhage of esophagus                                                                                                                                                       	721179009        	No     
Intramural hemorrhage of stomach                                                                                                                                                         	717868009        	No     
Intraparenchymal hematoma of brain                                                                                                                                                       	431266005        	No     
Intraparenchymal hematoma of spleen                                                                                                                                                      	262819007        	No     
Intraparenchymal hemorrhage of brain                                                                                                                                                     	449020009        	No     
Intrapartum hemorrhage                                                                                                                                                                   	38010008         	No     
Intrapartum hemorrhage co-occurrent and due to obstructed labor with uterine rupture                                                                                                     	724490006        	No     
Intrapartum hemorrhage with coagulation defect                                                                                                                                           	200173001        	No     
Intraperitoneal hematoma                                                                                                                                                                 	236000006        	No     
Intrapontine hemorrhage                                                                                                                                                                  	7713009          	No     
Intrarenal hematoma                                                                                                                                                                      	197813005        	No     
Intraventricular (nontraumatic) hemorrhage, grade 1, of fetus and newborn                                                                                                                	206395003        	No     
Intraventricular (nontraumatic) hemorrhage, grade 2, of fetus and newborn                                                                                                                	206396002        	No     
Intraventricular (nontraumatic) hemorrhage, grade 3, of fetus and newborn                                                                                                                	206397006        	No     
Intraventricular hemorrhage due to birth injury                                                                                                                                          	206398001        	No     
Intraventricular hemorrhage of fetus                                                                                                                                                     	428241007        	No     
Intraventricular hemorrhage of prematurity                                                                                                                                               	276648002        	No     
Jejunal anastomotic hemorrhage                                                                                                                                                           	714278008        	No     
Kidney hematoma without rupture of capsule, with open wound into cavity                                                                                                                  	210205007        	No     
Lacunar hemorrhage                                                                                                                                                                       	230712008        	No     
Large intestine anastomotic hemorrhage                                                                                                                                                   	236097003        	No     
Left vertebral artery dissection                                                                                                                                                         	15710721000119104	No     
Legal termination of pregnancy complicated by delayed and/or excessive hemorrhage                                                                                                        	58071009         	No     
Lobar cerebral hemorrhage                                                                                                                                                                	230710000        	No     
Local subdural hematoma due to birth trauma                                                                                                                                              	206191000        	No     
Lower gastrointestinal hemorrhage                                                                                                                                                        	87763006         	No     
Major laceration of heart with hemopericardium                                                                                                                                           	285821000119105  	No     
Male hematocele                                                                                                                                                                          	66259004         	No     
Mallory-Weiss syndrome                                                                                                                                                                   	35265002         	No     
Marginal placenta previa with intrapartum hemorrhage                                                                                                                                     	87814002         	No     
Marginal placental hemorrhage                                                                                                                                                            	237277009        	No     
Massive gastrointestinal bleed                                                                                                                                                           	307297004        	No     
Massive supratentorial cerebral hemorrhage                                                                                                                                               	230709005        	No     
Middle meningeal hemorrhage following injury                                                                                                                                             	30400005         	No     
Minor laceration of heart with hemopericardium                                                                                                                                           	286001000119104  	No     
Mixed accidental hemorrhage                                                                                                                                                              	237275001        	No     
Moderate laceration of heart with hemopericardium                                                                                                                                        	286041000119102  	No     
Multiple open fractures of skull AND/OR face with subarachnoid, subdural AND/OR extradural hemorrhage                                                                                    	61642003         	No     
Multiple traumatic hemorrhages of brain tissue                                                                                                                                           	722633001        	No     
Nasal septal hematoma                                                                                                                                                                    	232377002        	No     
Neonatal cerebral hematoma due to birth trauma                                                                                                                                           	194091000119102  	No     
Neonatal cerebral hemorrhage                                                                                                                                                             	261808007        	No     
Neonatal epistaxis                                                                                                                                                                       	722922001        	No     
Neonatal gastrointestinal hemorrhage                                                                                                                                                     	16055151000119105	No     
Neonatal hematemesis                                                                                                                                                                     	206423004        	No     
Neonatal hemorrhage of spleen                                                                                                                                                            	722921008        	No     
Neonatal pulmonary hemorrhage                                                                                                                                                            	414822009        	No     
Neonatal rectal hemorrhage                                                                                                                                                               	206425006        	No     
Neonatal tracheobronchial hemorrhage                                                                                                                                                     	312858004        	No     
Neonatal traumatic hemorrhage of trachea following procedure on lower respiratory tract                                                                                                  	722579002        	No     
Neonatal vaginal hemorrhage                                                                                                                                                              	206409001        	No     
Non-aneurysmal perimesencephalic subarachnoid hemorrhage                                                                                                                                 	704079000        	No     
Non-aneurysmal subarachnoid intracranial hemorrhage                                                                                                                                      	703215002        	No     
Nonmenstrual uterine bleeding following procedure                                                                                                                                        	724460004        	No     
Non-menstrual vaginal bleeding                                                                                                                                                           	399131003        	No     
Nontraumatic extradural hemorrhage                                                                                                                                                       	397809001        	No     
Non-traumatic extradural intracranial hematoma                                                                                                                                           	281865000        	No     
Nontraumatic hematoma of corpus cavernosum                                                                                                                                               	38501006         	No     
Nontraumatic hematoma of penis                                                                                                                                                           	54816003         	No     
Nontraumatic hematoma of seminal vesicle                                                                                                                                                 	64443004         	No     
Nontraumatic hematoma of testis                                                                                                                                                          	35644004         	No     
Nontraumatic hemoperitoneum                                                                                                                                                              	45626005         	No     
Nontraumatic hemothorax                                                                                                                                                                  	405576001        	No     
Non-traumatic intracerebral ventricular hemorrhage                                                                                                                                       	425957003        	No     
Non-traumatic intracranial subdural hematoma                                                                                                                                             	281864001        	No     
Nontraumatic intraparenchymal cerebral hemorrhage                                                                                                                                        	143521000119103  	No     
Nontraumatic subarachnoid hemorrhage with brain compression                                                                                                                              	141091000119105  	No     
Nontraumatic subdural hematoma with brain compression                                                                                                                                    	141151000119101  	No     
Non-traumatic subdural hemorrhage                                                                                                                                                        	195176009        	No     
O/E - epistaxis                                                                                                                                                                          	164187003        	No     
Obscure gastrointestinal hemorrhage                                                                                                                                                      	722886001        	No     
Obstetric pelvic hematoma - delivered                                                                                                                                                    	199995008        	No     
Obstetric pelvic hematoma - delivered with postnatal problem                                                                                                                             	199996009        	No     
Obstetric pelvic hematoma with postnatal problem                                                                                                                                         	199997000        	No     
Occipital extradural hematoma                                                                                                                                                            	429743002        	No     
Occipital subdural hematoma                                                                                                                                                              	428561000        	No     
Oligoovulatory dysfunctional uterine bleeding                                                                                                                                            	444560000        	No     
Open fracture of base of skull with intracranial hemorrhage                                                                                                                              	111605007        	No     
Open fracture of base of skull with subarachnoid, subdural AND/OR extradural hemorrhage                                                                                                  	46758000         	No     
Open fracture of vault of skull with intracranial hemorrhage                                                                                                                             	111597003        	No     
Open fracture of vault of skull with subarachnoid, subdural AND/OR extradural hemorrhage                                                                                                 	71266000         	No     
Open skull fracture with intracranial hemorrhage                                                                                                                                         	111615001        	No     
Open skull fracture with subarachnoid, subdural AND/OR extradural hemorrhage                                                                                                             	71074007         	No     
Open traumatic subdural hemorrhage                                                                                                                                                       	209956005        	No     
Ovulatory dysfunctional bleeding                                                                                                                                                         	237134002        	No     
Pars basalis hemorrhage                                                                                                                                                                  	28318001         	No     
Partial placenta previa with hemorrhage                                                                                                                                                  	119901000119109  	No     
Partial placenta previa with intrapartum hemorrhage                                                                                                                                      	27388005         	No     
Parturient hemorrhage associated with afibrinogenemia                                                                                                                                    	9442009          	No     
Parturient hemorrhage associated with hyperfibrinolysis                                                                                                                                  	34327003         	No     
Parturient hemorrhage associated with hypofibrinogenemia                                                                                                                                 	76771005         	No     
Pelvic hematoma                                                                                                                                                                          	264558008        	No     
Pelvic hematoma during delivery                                                                                                                                                          	5740008          	No     
Peptic ulcer with hemorrhage                                                                                                                                                             	64121000         	No     
Peptic ulcer with hemorrhage AND obstruction                                                                                                                                             	64398008         	No     
Peptic ulcer with hemorrhage AND perforation                                                                                                                                             	55617001         	No     
Peptic ulcer with hemorrhage AND with perforation but without obstruction                                                                                                                	90489006         	No     
Peptic ulcer with hemorrhage but without obstruction                                                                                                                                     	48658001         	No     
Peptic ulcer with hemorrhage, with perforation AND with obstruction                                                                                                                      	26221006         	No     
Perforation of small intestine co-occurrent with hemorrhage due to diverticulitis                                                                                                        	1086481000119105 	No     
Perimesencephalic subarachnoid hemorrhage                                                                                                                                                	703216001        	No     
Perinatal epistaxis                                                                                                                                                                      	206421002        	No     
Perinatal gastrointestinal hemorrhage                                                                                                                                                    	48729005         	No     
Perinatal hematemesis                                                                                                                                                                    	206406008        	No     
Perinatal intracranial hemorrhage                                                                                                                                                        	276647007        	No     
Perinatal intraventricular hemorrhage                                                                                                                                                    	70611002         	No     
Perinatal lung intra-alveolar hemorrhage                                                                                                                                                 	206303001        	No     
Perinatal massive pulmonary hemorrhage                                                                                                                                                   	30921002         	No     
Perinatal periventricular hemorrhage                                                                                                                                                     	276649005        	No     
Perinatal pulmonary hemorrhage                                                                                                                                                           	472857006        	No     
Perinatal rectal hemorrhage                                                                                                                                                              	206408009        	No     
Perinatal subarachnoid hemorrhage                                                                                                                                                        	21202004         	No     
Perinatal subependymal hemorrhage                                                                                                                                                        	276650005        	No     
Perinatal subependymal hemorrhage with intraventricular and intracerebral extension                                                                                                      	276652002        	No     
Perinatal subependymal hemorrhage with intraventricular extension                                                                                                                        	276651009        	No     
Perinatal transient vaginal bleeding                                                                                                                                                     	206422009        	No     
Perinephric hematoma                                                                                                                                                                     	197824007        	No     
Peripancreatic hematoma                                                                                                                                                                  	262826007        	No     
Pharyngeal hemorrhage                                                                                                                                                                    	324618004        	No     
Pituitary hemorrhage                                                                                                                                                                     	237702003        	No     
Placenta previa with hemorrhage                                                                                                                                                          	198903000        	No     
Placenta previa with hemorrhage - delivered                                                                                                                                              	198905007        	No     
Placenta previa with hemorrhage - not delivered                                                                                                                                          	198906008        	No     
Posterior epistaxis                                                                                                                                                                      	232355001        	No     
Post-infarction hemopericardium                                                                                                                                                          	233889001        	No     
Postoperative abdominal wound hemorrhage                                                                                                                                                 	698585009        	No     
Postoperative dental wound hemorrhage                                                                                                                                                    	720435007        	No     
Postoperative hematoma formation                                                                                                                                                         	213262007        	No     
Postoperative hematoma of breast                                                                                                                                                         	699263006        	No     
Postoperative hemorrhage                                                                                                                                                                 	110265006        	No     
Postoperative hemorrhage of anus                                                                                                                                                         	709424004        	No     
Postoperative hemothorax                                                                                                                                                                 	428782008        	No     
Postoperative wound hemorrhage                                                                                                                                                           	698584008        	No     
Postpartum afibrinogenemia with hemorrhage                                                                                                                                               	111452009        	No     
Postpartum coagulation defect with hemorrhage                                                                                                                                            	49177006         	No     
Postpartum fibrinolysis with hemorrhage                                                                                                                                                  	62410004         	No     
Postpartum hemorrhage                                                                                                                                                                    	47821001         	No     
Postpartum hemorrhage co-occurrent and due to uterine rupture following obstructed labor                                                                                                 	724496000        	No     
Postpartum hemorrhage due to total placenta previa                                                                                                                                       	119891000119105  	No     
Postpartum intrapituitary hemorrhage                                                                                                                                                     	291665000        	No     
Post-surgical epistaxis                                                                                                                                                                  	232357009        	No     
Primary post tonsillectomy hemorrhage                                                                                                                                                    	314483007        	No     
Primary traumatic hemorrhage of brainstem                                                                                                                                                	723138000        	No     
Pulmonary hemorrhage                                                                                                                                                                     	78144005         	No     
Reactionary hemorrhage postprocedure                                                                                                                                                     	308895003        	No     
Rectal hematoma                                                                                                                                                                          	262876009        	No     
Rectal hemorrhage                                                                                                                                                                        	12063002         	No     
Rectal hemorrhage due to chronic ulcerative pancolitis                                                                                                                                   	1085171000119108 	No     
Rectal hemorrhage due to chronic ulcerative proctitis                                                                                                                                    	1085221000119103 	No     
Rectal hemorrhage due to chronic ulcerative rectosigmoiditis                                                                                                                             	1085271000119102 	No     
Rectal hemorrhage due to Crohn's disease                                                                                                                                                 	1085941000119104 	No     
Rectal hemorrhage due to Crohn's disease of large intestine                                                                                                                              	1085791000119105 	No     
Rectal hemorrhage due to Crohn's disease of small and large intestines                                                                                                                   	1085841000119108 	No     
Rectal hemorrhage due to Crohn's disease of small intestine                                                                                                                              	1085891000119100 	No     
Rectal hemorrhage due to inflammatory polyps of colon                                                                                                                                    	1085431000119101 	No     
Rectal hemorrhage due to ulcerative colitis                                                                                                                                              	1092881000119105 	No     
Recurrent gastrointestinal bleeding                                                                                                                                                      	307296008        	No     
Renal artery hemorrhage                                                                                                                                                                  	197812000        	No     
Respiratory tract hemorrhage                                                                                                                                                             	95431003         	No     
Respiratory tract hemorrhage of the newborn                                                                                                                                              	95621004         	No     
Retroperitoneal hemorrhage                                                                                                                                                               	95549001         	No     
Retroplacental hematoma                                                                                                                                                                  	237293000        	No     
Revealed accidental hemorrhage                                                                                                                                                           	237273008        	No     
Right vertebral artery dissection                                                                                                                                                        	15710681000119105	No     
Scrotal hematoma due to non-traumatic cause                                                                                                                                              	198058000        	No     
Second trimester bleeding                                                                                                                                                                	430881000        	No     
Secondary hemorrhage                                                                                                                                                                     	262938004        	No     
Secondary hemorrhage postprocedure                                                                                                                                                       	308896002        	No     
Secondary post tonsillectomy hemorrhage                                                                                                                                                  	314484001        	No     
Secondary postpartum hemorrhage - delivered with postnatal problem                                                                                                                       	200025008        	No     
Secondary traumatic hemorrhage of brainstem                                                                                                                                              	723139008        	No     
Sepsis-associated gastrointestinal hemorrhage                                                                                                                                            	276229008        	No     
Silent micro-hemorrhage of brain                                                                                                                                                         	723857007        	No     
Small intestinal hematoma                                                                                                                                                                	262852001        	No     
Small intestinal hemorrhage                                                                                                                                                              	70375006         	No     
Small intestine anastomotic hemorrhage                                                                                                                                                   	236096007        	No     
Spleen injury with hematoma without rupture of capsule, with open wound into cavity                                                                                                      	210190001        	No     
Splenic hematoma                                                                                                                                                                         	262818004        	No     
Splenic hemorrhage                                                                                                                                                                       	56517003         	No     
Spontaneous cerebellar hemorrhage                                                                                                                                                        	142851000119103  	No     
Spontaneous cerebral hemorrhage                                                                                                                                                          	291571000119106  	No     
Spontaneous cerebral hemorrhage with compression of brain                                                                                                                                	140881000119109  	No     
Spontaneous hemorrhage of subarachnoid space from left middle cerebral artery                                                                                                            	291401000119102  	No     
Spontaneous intracerebral hemorrhage in neonate                                                                                                                                          	15984991000119103	No     
Spontaneous subarachnoid hemorrhage                                                                                                                                                      	270907008        	No     
Stomach hematoma                                                                                                                                                                         	262838003        	No     
Subacute non-traumatic intracranial subdural hemorrhage                                                                                                                                  	291591000119107  	No     
Subarachnoid hemorrhage                                                                                                                                                                  	21454007         	No     
Subarachnoid hemorrhage due to birth injury                                                                                                                                              	206399009        	No     
Subarachnoid hemorrhage due to ruptured aneurysm                                                                                                                                         	230719004        	No     
Subarachnoid hemorrhage due to ruptured arteriovenous malformation                                                                                                                       	230718007        	No     
Subarachnoid hemorrhage following injury with open intracranial wound                                                                                                                    	5251007          	No     
Subarachnoid hemorrhage following injury with open intracranial wound AND brief loss of consciousness (less than one hour)                                                               	59633005         	No     
Subarachnoid hemorrhage following injury with open intracranial wound AND concussion                                                                                                     	48518008         	No     
Subarachnoid hemorrhage following injury with open intracranial wound AND loss of consciousness                                                                                          	75507000         	No     
Subarachnoid hemorrhage following injury with open intracranial wound AND moderate loss of consciousness (1-24 hours)                                                                    	87253004         	No     
Subarachnoid hemorrhage following injury with open intracranial wound AND prolonged loss of consciousness (more than 24 hours) AND return to pre-existing conscious level                	73439007         	No     
Subarachnoid hemorrhage following injury with open intracranial wound AND prolonged loss of consciousness (more than 24 hours) without return to pre-existing conscious level            	69178005         	No     
Subarachnoid hemorrhage following injury with open intracranial wound, with no loss of consciousness                                                                                     	209940000        	No     
Subarachnoid hemorrhage following injury without open intracranial wound                                                                                                                 	28048009         	No     
Subarachnoid hemorrhage following injury without open intracranial wound AND with brief loss of consciousness (less than one hour)                                                       	87020000         	No     
Subarachnoid hemorrhage following injury without open intracranial wound AND with concussion                                                                                             	4332009          	No     
Subarachnoid hemorrhage following injury without open intracranial wound AND with loss of consciousness                                                                                  	69458009         	No     
Subarachnoid hemorrhage following injury without open intracranial wound AND with moderate loss of consciousness (1-24 hours)                                                            	111673001        	No     
Subarachnoid hemorrhage following injury without open intracranial wound AND with no loss of consciousness                                                                               	35672006         	No     
Subarachnoid hemorrhage following injury without open intracranial wound AND with prolonged loss of consciousness (more than 24 hours) AND return to pre-existing conscious level        	88747000         	No     
Subarachnoid hemorrhage following injury without open intracranial wound AND with prolonged loss of consciousness (more than 24 hours) AND without return to pre-existing conscious level	20276007         	No     
Subarachnoid hemorrhage from anterior cerebral artery aneurysm                                                                                                                           	276278003        	No     
Subarachnoid hemorrhage from anterior communicating artery aneurysm                                                                                                                      	276282001        	No     
Subarachnoid hemorrhage from basilar artery aneurysm                                                                                                                                     	276284000        	No     
Subarachnoid hemorrhage from carotid artery aneurysm                                                                                                                                     	276286003        	No     
Subarachnoid hemorrhage from carotid siphon and bifurcation                                                                                                                              	195155004        	No     
Subarachnoid hemorrhage from middle cerebral artery aneurysm                                                                                                                             	276280009        	No     
Subarachnoid hemorrhage from multiple aneurysms                                                                                                                                          	276277008        	No     
Subarachnoid hemorrhage from posterior cerebral artery aneurysm                                                                                                                          	276281008        	No     
Subarachnoid hemorrhage from posterior communicating artery aneurysm                                                                                                                     	276283006        	No     
Subarachnoid hemorrhage from posterior inferior cerebellar artery aneurysm                                                                                                               	276285004        	No     
Subarachnoid hemorrhage from vertebral artery                                                                                                                                            	195160000        	No     
Subarachnoid hemorrhage from vertebral artery aneurysm                                                                                                                                   	703174002        	No     
Subcapsular hematoma of spleen                                                                                                                                                           	234507003        	No     
Subcortical hemorrhage                                                                                                                                                                   	20908003         	No     
Subdural hematoma                                                                                                                                                                        	95453001         	No     
Subdural hemorrhage                                                                                                                                                                      	35486000         	No     
Subdural hemorrhage due to birth trauma                                                                                                                                                  	126941005        	No     
Subdural hemorrhage due to intrapartum anoxia AND/OR hypoxia                                                                                                                             	25004000         	No     
Subdural hemorrhage following injury with open intracranial wound AND brief loss of consciousness (less than one hour)                                                                   	29635000         	No     
Subdural hemorrhage following injury with open intracranial wound AND concussion                                                                                                         	43262000         	No     
Subdural hemorrhage following injury with open intracranial wound AND loss of consciousness                                                                                              	45659008         	No     
Subdural hemorrhage following injury with open intracranial wound AND moderate loss of consciousness (1-24 hours)                                                                        	90165008         	No     
Subdural hemorrhage following injury with open intracranial wound AND prolonged loss of consciousness (more than 24 hours) AND return to pre-existing conscious level                    	52902005         	No     
Subdural hemorrhage following injury with open intracranial wound and prolonged loss of consciousness (more than 24 hours) and without return to pre-existing conscious level            	111677000        	No     
Subdural hemorrhage following injury with open intracranial wound, with no loss of consciousness                                                                                         	209958006        	No     
Subdural hemorrhage following injury without open intracranial wound AND with brief loss of consciousness (less than one hour)                                                           	26205001         	No     
Subdural hemorrhage following injury without open intracranial wound AND with concussion                                                                                                 	6666006          	No     
Subdural hemorrhage following injury without open intracranial wound AND with loss of consciousness                                                                                      	34135005         	No     
Subdural hemorrhage following injury without open intracranial wound AND with moderate loss of consciousness (1-24 hours)                                                                	63323000         	No     
Subdural hemorrhage following injury without open intracranial wound AND with no loss of consciousness                                                                                   	40135004         	No     
Subdural hemorrhage following injury without open intracranial wound AND with prolonged loss of consciousness (more than 24 hours) AND return to pre-existing conscious level            	87345009         	No     
Subdural hemorrhage following injury without open intracranial wound AND with prolonged loss of consciousness (more than 24 hours) without return to pre-existing conscious level        	70861009         	No     
Subdural hemorrhage in fetus OR newborn                                                                                                                                                  	43602006         	No     
Subpial intracranial hemorrhage                                                                                                                                                          	451035002        	No     
Testicular hematoma due to birth trauma                                                                                                                                                  	206243008        	No     
Thalamic hemorrhage                                                                                                                                                                      	230711001        	No     
Third stage hemorrhage                                                                                                                                                                   	47236005         	No     
Third trimester bleeding                                                                                                                                                                 	427139004        	No     
Threatened miscarriage in second trimester                                                                                                                                               	75933004         	No     
Tonsillar hemorrhage                                                                                                                                                                     	232425007        	No     
Total placenta previa with intrapartum hemorrhage                                                                                                                                        	7266006          	No     
Tracheal hemorrhage                                                                                                                                                                      	233783005        	No     
Tracheobronchial hemorrhage                                                                                                                                                              	276543004        	No     
Tracheobronchial hemorrhage originating in the perinatal period                                                                                                                          	206305008        	No     
Traumatic epistaxis                                                                                                                                                                      	232356000        	No     
Traumatic extradural hematoma                                                                                                                                                            	262949005        	No     
Traumatic extradural hematoma with open intracranial wound                                                                                                                               	315049003        	No     
Traumatic extradural hematoma without open intracranial wound                                                                                                                            	315048006        	No     
Traumatic hematoma of prepuce                                                                                                                                                            	698557007        	No     
Traumatic hematoma of testis                                                                                                                                                             	262922005        	No     
Traumatic hemopericardium                                                                                                                                                                	233888009        	No     
Traumatic hemoperitoneum                                                                                                                                                                 	699013006        	No     
Traumatic hemorrhage of brainstem                                                                                                                                                        	722632006        	No     
Traumatic hemorrhage of cerebellum                                                                                                                                                       	722631004        	No     
Traumatic hemorrhage of cerebellum due to birth trauma                                                                                                                                   	722575008        	No     
Traumatic hemorrhage of cerebral white matter                                                                                                                                            	722630003        	No     
Traumatic hemorrhage of intracranial epidural space due to birth trauma                                                                                                                  	722909009        	No     
Traumatic hemorrhage of subdural space of infratentorial region                                                                                                                          	722628000        	No     
Traumatic hemothorax                                                                                                                                                                     	42458003         	No     
Traumatic hemothorax with open wound into thorax                                                                                                                                         	33072005         	No     
Traumatic hemothorax without open wound into thorax                                                                                                                                      	44599007         	No     
Traumatic intracranial subarachnoid hemorrhage                                                                                                                                           	262955000        	No     
Traumatic intracranial subdural hematoma with brief loss of consciousness                                                                                                                	371050006        	No     
Traumatic intraventricular hemorrhage                                                                                                                                                    	722703002        	No     
Traumatic pneumohemothorax                                                                                                                                                               	42434002         	No     
Traumatic pneumohemothorax with open wound into thorax                                                                                                                                   	73477001         	No     
Traumatic pneumohemothorax without open wound into thorax                                                                                                                                	59190009         	No     
Traumatic scrotal hematoma                                                                                                                                                               	307579008        	No     
Traumatic subarachnoid hemorrhage with loss of consciousness                                                                                                                             	329671000119106  	No     
Traumatic subarachnoid hemorrhage without coma                                                                                                                                           	722629008        	No     
Traumatic subdural hematoma                                                                                                                                                              	262952002        	No     
Traumatic subdural hematoma with open intracranial wound                                                                                                                                 	315047001        	No     
Traumatic subdural hematoma without open intracranial wound                                                                                                                              	315046005        	No     
Traumatic subdural hemorrhage                                                                                                                                                            	209987007        	No     
Upper gastrointestinal hemorrhage                                                                                                                                                        	37372002         	No     
Upper gastrointestinal hemorrhage associated with hypercoagulability state                                                                                                               	430349003        	No     
Vaginal bleeding complicating early pregnancy                                                                                                                                            	723665008        	No     
Vaginal hematoma                                                                                                                                                                         	53162000         	No     
Vaginal vault hematoma                                                                                                                                                                   	237102006        	No     
Ventricular hemorrhage                                                                                                                                                                   	23276006         	No     
Vocal cord hematoma                                                                                                                                                                      	232446003        	No     
Vomiting blood - fresh                                                                                                                                                                   	267051003        	No     
Vomiting stale blood                                                                                                                                                                     	285396005        	No     
