Term                                                                                                                                                                                                                                     	Code           	Retired
Brain malformation, congenital heart disease, postaxial polydactyly syndrome                                                                                                                                                             	717943008      	No     
Bronchopulmonary collateral artery                                                                                                                                                                                                       	253692006      	No     
Bulbus cordis and cardiac septal closure anomalies                                                                                                                                                                                       	268174004      	No     
Cardiac anomaly and heterotaxy syndrome                                                                                                                                                                                                  	720605009      	No     
Cardiac septal defects                                                                                                                                                                                                                   	253273004      	No     
Cardiocranial syndrome Pfeiffer type                                                                                                                                                                                                     	720606005      	No     
Cataract, congenital heart disease, neural tube defect syndrome                                                                                                                                                                          	726704006      	No     
Circumflex runs posterior to aorta                                                                                                                                                                                                       	253719006      	No     
Circumflex runs posterior to pulmonary trunk                                                                                                                                                                                             	253718003      	No     
Cleft leaflet of mitral valve                                                                                                                                                                                                            	78495000       	No     
Cleft leaflet of tricuspid valve                                                                                                                                                                                                         	60232001       	No     
Cleft lip and cleft palate with intestinal malrotation and cardiopathy syndrome                                                                                                                                                          	719456001      	No     
Coarctation of left pulmonary artery                                                                                                                                                                                                     	448637008      	No     
Coarctation of pulmonary artery                                                                                                                                                                                                          	26780008       	No     
Coarctation of right pulmonary artery                                                                                                                                                                                                    	447903001      	No     
Collaterals to pulmonary arteries                                                                                                                                                                                                        	253688004      	No     
Coloboma, congenital heart disease, ichthyosiform dermatosis, intellectual disability ear anomaly syndrome                                                                                                                               	720639008      	No     
Combined valvular-subvalvular pulmonic stenosis                                                                                                                                                                                          	92830003       	No     
Commissural fusion of aortic valve                                                                                                                                                                                                       	253602000      	No     
Commissural fusion of pulmonary valve                                                                                                                                                                                                    	253587003      	No     
Commissural fusion of truncal valve                                                                                                                                                                                                      	449139001      	No     
Common arterial trunk (truncus arteriosus)                                                                                                                                                                                               	61959006       	No     
Common arterial trunk and common origin of pulmonary arteries                                                                                                                                                                            	73699003       	No     
Common arterial trunk and separate origin of pulmonary arteries                                                                                                                                                                          	60106004       	No     
Common arterial trunk and widely separate origin of pulmonary arteries                                                                                                                                                                   	85081000       	No     
Common arterial trunk with crossed over pulmonary arteries                                                                                                                                                                               	448120000      	No     
Common arterial trunk with isolated pulmonary artery                                                                                                                                                                                     	448887003      	No     
Common arterial trunk with obstruction of aortic arch                                                                                                                                                                                    	448809003      	No     
Common arterial trunk with pulmonary arteries arising from trunk and unobstructed aortic arch                                                                                                                                            	447988007      	No     
Common arterial trunk with pulmonary origin from truncal valve sinus                                                                                                                                                                     	448747000      	No     
Common atrioventricular canal                                                                                                                                                                                                            	360481003      	No     
Common atrioventricular junction                                                                                                                                                                                                         	726335002      	No     
Common atrioventricular valve in functionally univentricular heart                                                                                                                                                                       	448729006      	No     
Common atrioventricular-type ventricular septal defect                                                                                                                                                                                   	204330009      	No     
Common atrium                                                                                                                                                                                                                            	253276007      	No     
Common coronary artery orifice                                                                                                                                                                                                           	461359003      	No     
Common ventricle                                                                                                                                                                                                                         	45503006       	No     
Complete transposition of great vessels                                                                                                                                                                                                  	26146002       	No     
Completely unroofed coronary sinus defect in left atrium                                                                                                                                                                                 	447913009      	No     
Complex congenital heart defect                                                                                                                                                                                                          	63191000119107 	No     
Confluent muscular ventricular septal defect                                                                                                                                                                                             	449385006      	No     
Congenital abnormal shape of aortic valve                                                                                                                                                                                                	92888002       	No     
Congenital abnormal shape of mitral valve                                                                                                                                                                                                	92923008       	No     
Congenital abnormal shape of pulmonary valve                                                                                                                                                                                             	92941000       	No     
Congenital abnormal shape of tricuspid valve                                                                                                                                                                                             	92944008       	No     
Congenital abnormality of anterior cardiac vein                                                                                                                                                                                          	449532000      	No     
Congenital abnormality of aortic valve cusp                                                                                                                                                                                              	447937009      	No     
Congenital abnormality of arterial duct                                                                                                                                                                                                  	297218007      	No     
Congenital abnormality of arterial valves                                                                                                                                                                                                	253578007      	No     
Congenital abnormality of atria and atrial septum                                                                                                                                                                                        	253334002      	No     
Congenital abnormality of atrial septum                                                                                                                                                                                                  	447874007      	No     
Congenital abnormality of atrioventricular valve leaflet in atrioventricular septal defect                                                                                                                                               	449382009      	No     
Congenital abnormality of atrioventricular valve papillary muscle in atrioventricular septal defect                                                                                                                                      	449383004      	No     
Congenital abnormality of atrioventricular valves in atrioventricular septal defect                                                                                                                                                      	253374008      	No     
Congenital abnormality of cardiac connection                                                                                                                                                                                             	253272009      	No     
Congenital abnormality of cardiac vein                                                                                                                                                                                                   	447938004      	No     
Congenital abnormality of great cardiac vein                                                                                                                                                                                             	449442001      	No     
Congenital abnormality of great veins and coronary sinus                                                                                                                                                                                 	234132006      	No     
Congenital abnormality of left atrioventricular valve chordae tendinae in double inlet ventricle                                                                                                                                         	449098005      	No     
Congenital abnormality of left atrioventricular valve in double inlet ventricle                                                                                                                                                          	448947009      	No     
Congenital abnormality of left atrium                                                                                                                                                                                                    	447824005      	No     
Congenital abnormality of mitral subvalvular apparatus                                                                                                                                                                                   	448920004      	No     
Congenital abnormality of posterior cardiac vein of left ventricle                                                                                                                                                                       	448063004      	No     
Congenital abnormality of pulmonary trunk                                                                                                                                                                                                	448472004      	No     
Congenital abnormality of pulmonary valve cusp                                                                                                                                                                                           	448604006      	No     
Congenital abnormality of relationship of cardiac component                                                                                                                                                                              	253267000      	No     
Congenital abnormality of right atrioventricular valve chordae tendinae in double inlet ventricle                                                                                                                                        	449315003      	No     
Congenital abnormality of right atrioventricular valve in double inlet ventricle                                                                                                                                                         	449316002      	No     
Congenital abnormality of right atrioventricular valve leaflet in double inlet ventricle                                                                                                                                                 	449031001      	No     
Congenital abnormality of right atrioventricular valve papillary muscle in double inlet ventricle                                                                                                                                        	449032008      	No     
Congenital abnormality of right atrium                                                                                                                                                                                                   	448064005      	No     
Congenital abnormality of thoracic aorta and pulmonary arteries                                                                                                                                                                          	271573009      	No     
Congenital abnormality of tricuspid chordae tendinae                                                                                                                                                                                     	447829000      	No     
Congenital abnormality of tricuspid leaflet                                                                                                                                                                                              	447830005      	No     
Congenital abnormality of tricuspid papillary muscle                                                                                                                                                                                     	448073002      	No     
Congenital abnormality of ventricles and ventricular septum                                                                                                                                                                              	253511007      	No     
Congenital absence of aortic valve                                                                                                                                                                                                       	92960007       	No     
Congenital absence of chordae tendineae                                                                                                                                                                                                  	92963009       	No     
Congenital absence of coronary artery                                                                                                                                                                                                    	5230009        	No     
Congenital absence of coronary sinus                                                                                                                                                                                                     	40272001       	No     
Congenital absence of ductus arteriosus                                                                                                                                                                                                  	92965002       	No     
Congenital absence of heart structure                                                                                                                                                                                                    	413905004      	No     
Congenital absence of left pulmonary artery                                                                                                                                                                                              	25559009       	No     
Congenital absence of mitral valve                                                                                                                                                                                                       	92969008       	No     
Congenital absence of papillary muscle                                                                                                                                                                                                   	92974000       	No     
Congenital absence of pulmonary valve                                                                                                                                                                                                    	6996004        	No     
Congenital absence of right pulmonary artery                                                                                                                                                                                             	39987008       	No     
Congenital absence of tricuspid valve                                                                                                                                                                                                    	92976003       	No     
Congenital aneurysm of heart                                                                                                                                                                                                             	204395001      	No     
Congenital aneurysm of sinus of Valsalva                                                                                                                                                                                                 	54160000       	No     
Congenital aneurysm of subaortic left ventricle                                                                                                                                                                                          	447876009      	No     
Congenital anomaly of aortic valve                                                                                                                                                                                                       	13689005       	No     
Congenital anomaly of coronary artery                                                                                                                                                                                                    	28574005       	No     
Congenital anomaly of heart valve                                                                                                                                                                                                        	70320004       	No     
Congenital anomaly of mitral valve                                                                                                                                                                                                       	75372006       	No     
Congenital anomaly of myocardium                                                                                                                                                                                                         	204394002      	No     
Congenital anomaly of pulmonary artery                                                                                                                                                                                                   	36110001       	No     
Congenital anomaly of pulmonary veins                                                                                                                                                                                                    	111322000      	No     
Congenital anomaly of tricuspid valve                                                                                                                                                                                                    	4374004        	No     
Congenital atresia of aortic valve                                                                                                                                                                                                       	51442005       	No     
Congenital atresia of cardiac valve                                                                                                                                                                                                      	123656005      	No     
Congenital atresia of cardiac vein                                                                                                                                                                                                       	48520006       	No     
Congenital atresia of left main stem coronary artery                                                                                                                                                                                     	459065005      	No     
Congenital atresia of mitral valve                                                                                                                                                                                                       	23063005       	No     
Congenital atresia of pulmonary artery                                                                                                                                                                                                   	10930001       	No     
Congenital atresia of pulmonary valve                                                                                                                                                                                                    	204342004      	No     
Congenital atresia of right coronary artery orifice                                                                                                                                                                                      	460545002      	No     
Congenital atresia of tricuspid valve                                                                                                                                                                                                    	63042009       	No     
Congenital atrial septal defect                                                                                                                                                                                                          	405752007      	No     
Congenital billowing of mitral valve leaflet                                                                                                                                                                                             	449110001      	No     
Congenital cardiac diverticulum                                                                                                                                                                                                          	718181001      	No     
Congenital cardiomegaly                                                                                                                                                                                                                  	48121000       	No     
Congenital cleft of cardiac valve                                                                                                                                                                                                        	123658006      	No     
Congenital coronary aneurysm                                                                                                                                                                                                             	204378009      	No     
Congenital coronary arteriovenous fistula                                                                                                                                                                                                	253720000      	No     
Congenital coronary artery calcification                                                                                                                                                                                                 	253725005      	No     
Congenital coronary artery fistula                                                                                                                                                                                                       	11433004       	No     
Congenital coronary artery fistula to left atrium                                                                                                                                                                                        	128555001      	No     
Congenital coronary artery fistula to left ventricle                                                                                                                                                                                     	128556000      	No     
Congenital coronary artery fistula to pulmonary artery                                                                                                                                                                                   	129582000      	No     
Congenital coronary artery fistula to right atrium                                                                                                                                                                                       	128557009      	No     
Congenital coronary artery fistula to right ventricle                                                                                                                                                                                    	128558004      	No     
Congenital coronary sinus stenosis                                                                                                                                                                                                       	253327004      	No     
Congenital deformity of mitral valve annulus                                                                                                                                                                                             	448497000      	No     
Congenital dilatation of aortic root                                                                                                                                                                                                     	7991000119102  	No     
Congenital dilatation of atrium                                                                                                                                                                                                          	93051009       	No     
Congenital dilatation of cardiac ventricle                                                                                                                                                                                               	93053007       	No     
Congenital dilatation of ductus arteriosus                                                                                                                                                                                               	93055000       	No     
Congenital dilatation of pulmonary artery                                                                                                                                                                                                	93059006       	No     
Congenital dilation of left pulmonary artery                                                                                                                                                                                             	445106006      	No     
Congenital dilation of right pulmonary artery                                                                                                                                                                                            	445167000      	No     
Congenital diverticulum of left ventricle                                                                                                                                                                                                	75270000       	No     
Congenital dysplasia of cardiac valve                                                                                                                                                                                                    	718128009      	No     
Congenital enlargement of coronary sinus                                                                                                                                                                                                 	37104009       	No     
Congenital epicardial cyst                                                                                                                                                                                                               	204398004      	No     
Congenital fusion of pulmonary valve segment                                                                                                                                                                                             	204346001      	No     
Congenital fusion of pulmonic cusps                                                                                                                                                                                                      	204345002      	No     
Congenital heart disease                                                                                                                                                                                                                 	13213009       	No     
Congenital heart disease in pregnancy                                                                                                                                                                                                    	237227006      	No     
Congenital heart disease, septal and bulbar anomalies                                                                                                                                                                                    	253264007      	No     
Congenital hypertrophy of aortic valve                                                                                                                                                                                                   	93069000       	No     
Congenital hypertrophy of cardiac ventricle                                                                                                                                                                                              	93078006       	No     
Congenital hypertrophy of mitral valve                                                                                                                                                                                                   	93234006       	No     
Congenital hypertrophy of pulmonary valve                                                                                                                                                                                                	93075009       	No     
Congenital hypertrophy of tricuspid valve                                                                                                                                                                                                	93076005       	No     
Congenital hypoplasia of aortic valve                                                                                                                                                                                                    	93237004       	No     
Congenital hypoplasia of cardiac vein                                                                                                                                                                                                    	72252007       	No     
Congenital hypoplasia of cardiac ventricle                                                                                                                                                                                               	93247001       	No     
Congenital hypoplasia of heart                                                                                                                                                                                                           	93262004       	No     
Congenital hypoplasia of left pulmonary artery                                                                                                                                                                                           	445209005      	No     
Congenital hypoplasia of mitral valve                                                                                                                                                                                                    	93271008       	No     
Congenital hypoplasia of pulmonary artery                                                                                                                                                                                                	54682008       	No     
Congenital hypoplasia of pulmonary valve                                                                                                                                                                                                 	93287006       	No     
Congenital hypoplasia of right pulmonary artery                                                                                                                                                                                          	445208002      	No     
Congenital hypoplasia of tricuspid valve                                                                                                                                                                                                 	43176009       	No     
Congenital insufficiency of aortic valve                                                                                                                                                                                                 	28656008       	No     
Congenital insufficiency of mitral valve                                                                                                                                                                                                 	29928006       	No     
Congenital insufficiency of pulmonary valve                                                                                                                                                                                              	15096009       	No     
Congenital insufficiency of tricuspid valve                                                                                                                                                                                              	83119008       	No     
Congenital left ventricular aneurysm                                                                                                                                                                                                     	253544001      	No     
Congenital left ventricular submitral valve aneurysm                                                                                                                                                                                     	448028009      	No     
Congenital malposition of cardiac apex                                                                                                                                                                                                   	51789008       	No     
Congenital malposition of ductus arteriosus                                                                                                                                                                                              	93318005       	No     
Congenital malposition of heart                                                                                                                                                                                                          	10818008       	No     
Congenital malposition of pulmonary artery                                                                                                                                                                                               	93347003       	No     
Congenital malrotation of heart                                                                                                                                                                                                          	253265008      	No     
Congenital midvalvar ring of mitral leaflet                                                                                                                                                                                              	447774002      	No     
Congenital muscular subaortic stenosis                                                                                                                                                                                                   	360473004      	No     
Congenital occlusion of coronary sinus                                                                                                                                                                                                   	473393007      	No     
Congenital peripheral pulmonary artery stenosis                                                                                                                                                                                          	286071000119109	No     
Congenital prolapse of aortic valve                                                                                                                                                                                                      	447822009      	No     
Congenital pulmonary artery aneurysm                                                                                                                                                                                                     	268187005      	No     
Congenital pulmonary artery conduit                                                                                                                                                                                                      	128584005      	No     
Congenital pulmonary valve abnormality                                                                                                                                                                                                   	204339005      	No     
