Term                                                                                                                          	Code           	Retired
Lymphomatoid papulosis type A (CD-30 positive type)                                                                           	404103007      	No     
Lymphomatoid papulosis type B - mycosis fungoides-like                                                                        	404104001      	No     
Lymphomatoid papulosis type C (anaplastic large-cell lymphoma-like)                                                           	404105000      	No     
Lymphomatoid papulosis with Hodgkin's disease                                                                                 	404106004      	No     
Lymphomatoid papulosis-associated mycosis fungoides                                                                           	404111002      	No     
Lymphoplasmacytic B-cell lymphoma, nodal/systemic with skin involvement                                                       	404149003      	No     
Lymphosarcoma                                                                                                                 	188498009      	No     
Lymphosarcoma and reticulosarcoma                                                                                             	188487008      	No     
Lymphosarcoma of intra-abdominal lymph nodes                                                                                  	188502002      	No     
Lymphosarcoma of intrapelvic lymph nodes                                                                                      	188505000      	No     
Lymphosarcoma of intrathoracic lymph nodes                                                                                    	188501009      	No     
Lymphosarcoma of lymph nodes of axilla and upper limb                                                                         	188503007      	No     
Lymphosarcoma of lymph nodes of head, face and neck                                                                           	188500005      	No     
Lymphosarcoma of lymph nodes of inguinal region and lower limb                                                                	188504001      	No     
Lymphosarcoma of lymph nodes of multiple sites                                                                                	188507008      	No     
Lymphosarcoma of spleen                                                                                                       	188506004      	No     
Malignant lymphoma - centrocytic                                                                                              	307625008      	No     
Malignant lymphoma - lymphocytic, intermediate differentiation                                                                	274905008      	No     
Malignant lymphoma - lymphoplasmacytic                                                                                        	307623001      	No     
Malignant lymphoma - mixed small and large cell                                                                               	188676008      	No     
Malignant lymphoma - small cleaved cell                                                                                       	188675007      	No     
Malignant lymphoma - small lymphocytic                                                                                        	302841002      	No     
Malignant lymphoma (clinical)                                                                                                 	118600007      	No     
Malignant lymphoma in remission                                                                                               	427141003      	No     
Malignant lymphoma of breast                                                                                                  	278052009      	No     
Malignant lymphoma of extranodal AND/OR solid organ site                                                                      	93199007       	No     
Malignant lymphoma of intra-abdominal lymph nodes                                                                             	93191005       	No     
Malignant lymphoma of intrapelvic lymph nodes                                                                                 	93192003       	No     
Malignant lymphoma of intrathoracic lymph nodes                                                                               	93193008       	No     
Malignant lymphoma of lymph nodes                                                                                             	127220001      	No     
Malignant lymphoma of lymph nodes of axilla AND/OR upper limb                                                                 	93194002       	No     
Malignant lymphoma of lymph nodes of head, face AND/OR neck                                                                   	93195001       	No     
Malignant lymphoma of lymph nodes of inguinal region AND/OR lower limb                                                        	93196000       	No     
Malignant lymphoma of lymph nodes of multiple sites                                                                           	93197009       	No     
Malignant lymphoma of spleen                                                                                                  	93198004       	No     
Malignant lymphoma of testis                                                                                                  	277664004      	No     
Malignant lymphoma of the eye region                                                                                          	420519005      	No     
Malignant lymphoma of thyroid gland                                                                                           	278051002      	No     
Malignant lymphoma, centroblastic type, follicular                                                                            	307647008      	No     
Malignant lymphoma, centroblastic-centrocytic, follicular                                                                     	307637005      	No     
Malignant lymphoma, convoluted cell type                                                                                      	303017006      	No     
Malignant lymphoma, follicular center cell                                                                                    	303055001      	No     
Malignant lymphoma, follicular center cell, cleaved                                                                           	303056000      	No     
Malignant lymphoma, follicular center cell, non-cleaved                                                                       	303057009      	No     
Malignant lymphoma, large cell, polymorphous, immunoblastic                                                                   	371134001      	No     
Malignant lymphoma, lymphocytic, poorly differentiated, nodular                                                               	307646004      	No     
Malignant lymphoma, mixed lymphocytic-histiocytic, nodular                                                                    	307636001      	No     
Mantle cell B-cell lymphoma (nodal/systemic with skin involvement)                                                            	404150003      	No     
Mantle cell lymphoma                                                                                                          	443487006      	No     
Mantle cell lymphoma of spleen                                                                                                	441559006      	No     
Marginal zone lymphoma                                                                                                        	447100004      	No     
Marginal zone lymphoma of axillary lymph node                                                                                 	450521000124109	No     
Marginal zone lymphoma of inguinal lymph node                                                                                 	116711000119103	No     
Marginal zone lymphoma of thoracic lymph node                                                                                 	116741000119104	No     
Mast cell leukemia (clinical)                                                                                                 	110002002      	No     
Mast cell leukemia affecting skin                                                                                             	404172001      	No     
Megakaryocytic leukemia                                                                                                       	188754005      	No     
Megakaryocytic leukemia in remission                                                                                          	94148006       	No     
Meningeal leukemia                                                                                                            	722795004      	No     
Mixed cell type lymphosarcoma of intra-abdominal lymph nodes                                                                  	94686001       	No     
Mixed cell type lymphosarcoma of intrapelvic lymph nodes                                                                      	94687005       	No     
Mixed cell type lymphosarcoma of intrathoracic lymph nodes                                                                    	94688000       	No     
Mixed cell type lymphosarcoma of lymph nodes of head, face, and neck                                                          	94690004       	No     
Monocytic leukemia                                                                                                            	188744006      	No     
Monocytoid B-cell lymphoma                                                                                                    	277623009      	No     
Mucosa-associated lymphoid tissue (MALT) lymphoma of orbit                                                                    	414780005      	No     
Mucosa-associated lymphoid tissue (MALT) lymphoma of stomach                                                                  	444597005      	No     
Mucosa-associated lymphoma                                                                                                    	277622004      	No     
Multiple solitary plasmacytomas                                                                                               	414785000      	No     
Mycosis fungoides (clinical)                                                                                                  	118618005      	No     
Mycosis fungoides of extranodal AND/OR solid organ site                                                                       	94715001       	No     
Mycosis fungoides of intra-abdominal lymph nodes                                                                              	94707004       	No     
Mycosis fungoides of intrapelvic lymph nodes                                                                                  	94708009       	No     
Mycosis fungoides of intrathoracic lymph nodes                                                                                	94709001       	No     
Mycosis fungoides of lymph nodes of axilla AND/OR upper limb                                                                  	94710006       	No     
Mycosis fungoides of lymph nodes of head, face AND/OR neck                                                                    	94711005       	No     
Mycosis fungoides of lymph nodes of inguinal region AND/OR lower limb                                                         	94712003       	No     
Mycosis fungoides of lymph nodes of multiple sites                                                                            	188627002      	No     
Mycosis fungoides of spleen                                                                                                   	94714002       	No     
Mycosis fungoides with systemic infiltration                                                                                  	404116007      	No     
Myeloid leukemia                                                                                                              	188732008      	No     
Myeloid leukemia co-occurrent with Down syndrome                                                                              	724644005      	No     
Myeloid leukemia in relapse                                                                                                   	122901000119109	No     
Myeloid leukemia in remission                                                                                                 	94716000       	No     
Myeloid sarcoma                                                                                                               	94719007       	No     
Myeloid sarcoma in remission                                                                                                  	94718004       	No     
Myelomonocytic leukemia                                                                                                       	188768003      	No     
Neutrophilic leukemia                                                                                                         	307617006      	No     
Nodal marginal zone B-cell lymphoma                                                                                           	726721002      	No     
Nodular high grade B-cell lymphoma                                                                                            	277627005      	No     
Nodular lymphoma                                                                                                              	269476000      	No     
Nodular lymphoma of extranodal AND/OR solid organ site                                                                        	95194004       	No     
Nodular lymphoma of intra-abdominal lymph nodes                                                                               	95186006       	No     
Nodular lymphoma of intrapelvic lymph nodes                                                                                   	95187002       	No     
Nodular lymphoma of intrathoracic lymph nodes                                                                                 	95188007       	No     
Nodular lymphoma of lymph nodes of axilla and upper limb                                                                      	188612002      	No     
Nodular lymphoma of lymph nodes of head, face and neck                                                                        	188609000      	No     
Nodular lymphoma of lymph nodes of inguinal region and lower limb                                                             	188613007      	No     
Nodular lymphoma of lymph nodes of multiple sites                                                                             	95192000       	No     
Nodular lymphoma of spleen                                                                                                    	95193005       	No     
Nodular malignant lymphoma, lymphocytic - intermediate differentiation                                                        	302848008      	No     
Nodular malignant lymphoma, lymphocytic - well differentiated                                                                 	302845006      	No     
Non-Hodgkin lymphoma associated with Human immunodeficiency virus infection                                                   	442537007      	No     
Non-Hodgkin lymphoma of central nervous system metastatic to lymph node of lower limb                                         	116811000119106	No     
Non-Hodgkin lymphoma of central nervous system metastatic to lymph node of upper limb                                         	116821000119104	No     
Non-Hodgkin's lymphoma (clinical)                                                                                             	118601006      	No     
Non-Hodgkin's lymphoma of bone                                                                                                	448220006      	No     
Non-Hodgkin's lymphoma of central nervous system                                                                              	448254007      	No     
Non-Hodgkin's lymphoma of extranodal site                                                                                     	447989004      	No     
Non-Hodgkin's lymphoma of intestine                                                                                           	448354009      	No     
Non-Hodgkin's lymphoma of lung                                                                                                	448372003      	No     
Non-Hodgkin's lymphoma of nasopharynx                                                                                         	448371005      	No     
Non-Hodgkin's lymphoma of nose                                                                                                	448384001      	No     
Non-Hodgkin's lymphoma of oral cavity                                                                                         	448386004      	No     
Non-Hodgkin's lymphoma of ovary                                                                                               	448376000      	No     
Non-Hodgkin's lymphoma of prostate                                                                                            	449318001      	No     
Non-Hodgkin's lymphoma of skin                                                                                                	448447004      	No     
Non-Hodgkin's lymphoma of soft tissue                                                                                         	448738008      	No     
Non-Hodgkin's lymphoma of stomach                                                                                             	448709005      	No     
Non-Hodgkin's lymphoma of testis                                                                                              	448387008      	No     
Non-Hodgkin's lymphoma of tonsil                                                                                              	449292003      	No     
Non-Hodgkin's lymphoma of uterine cervix                                                                                      	448774004      	No     
Null cell acute lymphoblastic leukemia                                                                                        	277574007      	No     
Orbital lymphoma                                                                                                              	13048006       	No     
Pagetoid reticulosis                                                                                                          	404119000      	No     
Patch/plaque stage mycosis fungoides                                                                                          	404107008      	No     
Periodontitis co-occurrent with leukemia                                                                                      	709471005      	No     
Peripheral T-cell lymphoma - pleomorphic medium and large cell                                                                	277653002      	No     
Peripheral T-cell lymphoma - pleomorphic small cell                                                                           	277651000      	No     
Peripheral T-cell lymphoma (clinical)                                                                                         	109977009      	No     
Peripheral T-cell lymphoma of axillary lymph node                                                                             	117091000119108	No     
Peripheral T-cell lymphoma of spleen                                                                                          	117061000119101	No     
Peripheral T-cell lymphoma of thoracic lymph node                                                                             	117111000119100	No     
Philadelphia chromosome negative chronic myelogenous leukemia                                                                 	449386007      	No     
Philadelphia chromosome positive chronic myelogenous leukemia                                                                 	449108003      	No     
Philadelphia chromosome-negative precursor B-cell acute lymphoblastic leukemia                                                	714251006      	No     
Philadelphia chromosome-positive acute lymphoblastic leukemia                                                                 	425688002      	No     
Plasma cell leukemia                                                                                                          	95210003       	No     
Plasma cell leukemia in relapse                                                                                               	122981000119101	No     
Plasma cell leukemia in remission                                                                                             	95209008       	No     
Plasmablastic lymphoma                                                                                                        	724648008      	No     
Plasmacytoma                                                                                                                  	415112005      	No     
Pleomorphic small/medium-sized cell cutaneous T-cell lymphoma                                                                 	404132005      	No     
Poikilodermatous mycosis fungoides                                                                                            	404108003      	No     
Pre B-cell acute lymphoblastic leukemia                                                                                       	277572006      	No     
Pre B-cell acute lymphoblastic leukemia in remission                                                                          	425941003      	No     
Precursor B-cell lymphoblastic lymphoma involving skin                                                                        	404137004      	No     
Precursor T-cell lymphoblastic lymphoma                                                                                       	421246008      	No     
Prethymic and thymic T-cell lymphoma/leukemia                                                                                 	277614006      	No     
Primary central nervous system lymphoma                                                                                       	307649006      	No     
Primary cerebral lymphoma                                                                                                     	276836002      	No     
Primary cerebral lymphoma co-occurrent with human immunodeficiency virus infection                                            	713325002      	No     
Primary cutaneous anaplastic large cell B-cell lymphoma                                                                       	404145009      	No     
Primary cutaneous B-cell lymphoma                                                                                             	402881008      	No     
Primary cutaneous CD30+ large T-cell lymphoma                                                                                 	128875000      	No     
Primary cutaneous diffuse large cell B-cell lymphoma                                                                          	404144008      	No     
Primary cutaneous diffuse large cell B-cell lymphoma of the leg                                                               	404146005      	No     
Primary cutaneous follicular center B-cell lymphoma                                                                           	404143002      	No     
Primary cutaneous gamma-delta-positive T-cell lymphoma                                                                        	733627006      	No     
Primary cutaneous immunocytoma                                                                                                	404141000      	No     
Primary cutaneous large T-cell lymphoma                                                                                       	402880009      	No     
Primary cutaneous lymphoma                                                                                                    	400001003      	No     
Primary cutaneous marginal zone B-cell lymphoma                                                                               	404140004      	No     
Primary cutaneous plasmacytoma                                                                                                	404142007      	No     
Primary cutaneous T-cell lymphoma                                                                                             	400122007      	No     
Primary effusion lymphoma                                                                                                     	713516007      	No     
Primary effusion lymphoma co-occurrent with infection caused by Human herpesvirus 8                                           	714463003      	No     
Primary intraocular non-Hodgkin malignant lymphoma                                                                            	420788006      	No     
Primary lymphoma of brain associated with AIDS                                                                                	421283008      	No     
Primary mediastinal (thymic) large B-cell lymphoma                                                                            	444910004      	No     
Primary pulmonary lymphoma                                                                                                    	718200007      	No     
Proliferating angioendotheliomatosis                                                                                          	254792006      	No     
Prolymphocytic leukemia (clinical)                                                                                            	110006004      	No     
Prolymphocytic lymphosarcoma                                                                                                  	307622006      	No     
Refractory acute lymphoid leukemia                                                                                            	12311000132101 	No     
Relapsing chronic myeloid leukemia                                                                                            	415287001      	No     
Reticulosarcoma                                                                                                               	373168002      	No     
Reticulosarcoma associated with AIDS                                                                                          	420302007      	No     
Reticulosarcoma co-occurrent with human immunodeficiency virus infection                                                      	713483007      	No     
Reticulosarcoma of intra-abdominal lymph nodes                                                                                	95224004       	No     
Reticulosarcoma of intrapelvic lymph nodes                                                                                    	95225003       	No     
Reticulosarcoma of intrathoracic lymph nodes                                                                                  	95226002       	No     
Reticulosarcoma of lymph nodes of axilla and upper limb                                                                       	188492005      	No     
Reticulosarcoma of lymph nodes of head, face and neck                                                                         	188489006      	No     
Reticulosarcoma of lymph nodes of inguinal region and lower limb                                                              	188493000      	No     
Reticulosarcoma of lymph nodes of multiple sites                                                                              	95230004       	No     
Reticulosarcoma of spleen                                                                                                     	95231000       	No     
Richter's syndrome                                                                                                            	277550009      	No     
Sézary disease of skin                                                                                                        	255101006      	No     
Sézary's disease (clinical)                                                                                                   	118611004      	No     
Sézary's disease of extranodal AND/OR solid organ site                                                                        	95264000       	No     
Sézary's disease of intra-abdominal lymph nodes                                                                               	188632001      	No     
Sézary's disease of intrapelvic lymph nodes                                                                                   	188635004      	No     
Sézary's disease of intrathoracic lymph nodes                                                                                 	188631008      	No     
Sézary's disease of lymph nodes of axilla AND/OR upper limb                                                                   	188633006      	No     
Sézary's disease of lymph nodes of head, face and neck                                                                        	188630009      	No     
Sézary's disease of lymph nodes of head, face AND/OR neck                                                                     	95260009       	No     
Sézary's disease of lymph nodes of inguinal region and lower limb                                                             	188634000      	No     
Sézary's disease of lymph nodes of inguinal region AND/OR lower limb                                                          	95261008       	No     
Sézary's disease of lymph nodes of multiple sites                                                                             	188637007      	No     
Sézary's disease of spleen                                                                                                    	95263006       	No     
Small lymphocytic B-cell lymphoma involving skin                                                                              	404138009      	No     
Smoldering chronic lymphocytic leukemia                                                                                       	430338009      	No     
Solitary osseous myeloma                                                                                                      	426336007      	No     
Specific skin infiltration in Hodgkin's disease                                                                               	404157000      	No     
Splenic lymphoma with villous lymphocytes                                                                                     	277551008      	No     
Spongiotic mycosis fungoides                                                                                                  	404117003      	No     
Subacute leukemia                                                                                                             	302855005      	No     
Subacute leukemia in remission                                                                                                	427056005      	No     
Subacute lymphoid leukemia                                                                                                    	188726003      	No     
Subacute lymphoid leukemia in remission                                                                                       	426370008      	No     
Subacute monocytic leukemia                                                                                                   	188746008      	No     
Subacute myeloid leukemia                                                                                                     	188736006      	No     
Subacute myeloid leukemia in remission                                                                                        	425749006      	No     
Subacute myelomonocytic leukemia                                                                                              	188770007      	No     
Subcutaneous panniculitis-like T-cell lymphoma                                                                                	404133000      	No     
Syringotropic mycosis fungoides                                                                                               	404118008      	No     
T-cell acute lymphoblastic leukemia                                                                                           	277575008      	No     
T-cell acute lymphoblastic leukemia in remission                                                                              	427642009      	No     
T-cell chronic lymphocytic leukemia                                                                                           	277545003      	No     
T-cell hystiocyte rich large B-cell lymphoma                                                                                  	724645006      	No     
T-cell large granular lymphocytic leukemia                                                                                    	699818003      	No     
T-cell lymphoma (clinical)                                                                                                    	109978004      	No     
T-cell prolymphocytic leukemia                                                                                                	277567002      	No     
Therapy related acute myeloid leukemia and myelodysplastic syndrome                                                           	721306009      	No     
Tumor stage mycosis fungoides                                                                                                 	404113004      	No     
T-zone lymphoma (clinical)                                                                                                    	109975001      	No     
Waldenström macroglobulinemia                                                                                                 	190818004      	No     
